nParts,k,frameMs,editMs,gpuMs
100000,1,4.580,0.028,4.231
100000,1,1.033,0.027,0.737
100000,1,0.994,0.032,0.736
100000,1,0.992,0.028,0.736
100000,1,0.983,0.029,0.736
100000,1,0.963,0.019,0.737
100000,1,0.981,0.029,0.737
100000,1,0.981,0.028,0.737
100000,1,0.976,0.027,0.737
100000,1,0.979,0.028,0.736
100000,1,0.982,0.028,0.735
100000,1,0.983,0.027,0.736
100000,1,0.928,0.028,0.685
100000,1,0.958,0.028,0.677
100000,1,1.001,0.024,0.677
100000,1,1.003,0.032,0.676
100000,1,0.975,0.020,0.677
100000,1,1.057,0.030,0.676
100000,1,1.065,0.023,0.676
100000,1,1.002,0.039,0.676
100000,1,0.987,0.034,0.676
100000,1,0.915,0.030,0.677
100000,1,0.909,0.027,0.676
100000,1,0.910,0.028,0.676
100000,1,0.910,0.028,0.676
100000,1,0.899,0.020,0.677
100000,1,0.956,0.028,0.676
100000,1,1.017,0.033,0.676
100000,1,0.981,0.030,0.676
100000,1,0.984,0.029,0.675
100000,1,0.970,0.029,0.676
100000,1,0.974,0.029,0.676
100000,1,0.964,0.019,0.676
100000,1,1.044,0.029,0.676
100000,1,1.005,0.035,0.675
100000,1,1.963,0.023,0.677
100000,1,1.041,0.036,0.676
100000,1,1.043,0.036,0.676
100000,1,0.977,0.045,0.677
100000,1,0.930,0.037,0.676
100000,1,0.935,0.029,0.676
100000,1,0.941,0.030,0.676
100000,1,0.903,0.019,0.676
100000,1,0.905,0.019,0.677
100000,1,0.898,0.018,0.677
100000,1,0.915,0.030,0.677
100000,1,0.885,0.019,0.676
100000,1,0.874,0.017,0.677
100000,1,0.896,0.027,0.676
100000,1,0.918,0.029,0.676
100000,1,0.920,0.030,0.677
100000,1,0.902,0.020,0.676
100000,1,0.920,0.027,0.677
100000,1,0.912,0.028,0.676
100000,1,0.903,0.028,0.677
100000,1,0.903,0.018,0.677
100000,1,0.926,0.029,0.676
100000,1,0.898,0.019,0.677
100000,1,0.914,0.029,0.677
100000,1,0.890,0.018,0.676
100000,1,0.903,0.019,0.676
100000,1,0.909,0.019,0.675
100000,1,0.920,0.031,0.675
100000,1,0.914,0.027,0.676
100000,1,0.908,0.027,0.676
100000,1,0.909,0.031,0.676
100000,1,0.890,0.026,0.677
100000,1,0.896,0.025,0.677
100000,1,0.909,0.019,0.676
100000,1,111.494,0.035,0.675
100000,1,1.087,0.064,0.676
100000,1,0.941,0.025,0.677
100000,1,0.927,0.036,0.676
100000,1,0.883,0.018,0.677
100000,1,0.882,0.018,0.676
100000,1,0.913,0.028,0.677
100000,1,0.894,0.018,0.676
100000,1,0.947,0.040,0.677
100000,1,0.907,0.030,0.676
100000,1,0.911,0.027,0.676
100000,1,0.930,0.031,0.677
100000,1,0.909,0.028,0.677
100000,1,0.900,0.029,0.676
100000,1,0.901,0.026,0.676
100000,1,0.903,0.027,0.677
100000,1,0.903,0.030,0.677
100000,1,0.889,0.017,0.676
100000,1,0.886,0.017,0.676
100000,1,0.900,0.029,0.676
100000,1,0.883,0.017,0.677
100000,1,0.899,0.029,0.676
100000,1,0.902,0.027,0.676
100000,1,0.882,0.017,0.676
100000,1,0.881,0.017,0.675
100000,1,0.883,0.017,0.676
100000,1,0.924,0.042,0.677
100000,1,0.903,0.028,0.676
100000,1,0.882,0.018,0.675
100000,1,0.927,0.041,0.677
100000,1,0.914,0.035,0.676
100000,1,0.912,0.028,0.676
100000,1,0.882,0.018,0.676
100000,1,0.899,0.029,0.676
100000,1,0.886,0.027,0.676
100000,1,0.866,0.015,0.676
100000,1,0.911,0.026,0.676
100000,1,0.900,0.027,0.676
100000,1,0.896,0.027,0.677
100000,1,0.890,0.026,0.677
100000,1,0.888,0.017,0.677
100000,1,0.873,0.017,0.676
100000,1,0.883,0.016,0.676
100000,1,0.896,0.029,0.676
100000,1,0.904,0.033,0.677
100000,1,0.889,0.026,0.677
100000,1,0.907,0.027,0.676
100000,1,0.916,0.029,0.676
100000,1,0.899,0.028,0.677
100000,1,0.902,0.034,0.675
100000,1,0.891,0.028,0.677
100000,1,0.886,0.026,0.677
100000,1,0.873,0.017,0.675
100000,1,0.894,0.027,0.677
100000,1,0.872,0.015,0.676
100000,1,0.879,0.017,0.676
100000,1,0.883,0.026,0.676
100000,1,0.914,0.026,0.676
100000,1,0.894,0.026,0.677
100000,1,0.884,0.026,0.677
100000,1,0.878,0.018,0.676
100000,1,0.890,0.027,0.676
100000,1,0.887,0.026,0.676
100000,1,0.880,0.026,0.676
100000,1,0.908,0.025,0.676
100000,1,0.921,0.028,0.676
100000,1,0.875,0.019,0.676
100000,1,0.895,0.017,0.675
100000,1,0.889,0.018,0.676
100000,1,0.887,0.029,0.675
100000,1,0.883,0.018,0.678
100000,1,0.877,0.018,0.675
100000,1,0.869,0.015,0.676
100000,1,0.880,0.016,0.676
100000,1,0.877,0.016,0.677
100000,1,0.876,0.017,0.676
100000,1,0.876,0.015,0.676
100000,1,0.888,0.028,0.676
100000,1,0.872,0.017,0.676
100000,1,0.873,0.015,0.676
100000,1,0.875,0.017,0.676
100000,1,0.870,0.016,0.676
100000,1,0.872,0.016,0.676
100000,1,0.907,0.021,0.676
100000,1,0.914,0.029,0.676
100000,1,0.887,0.018,0.676
100000,1,0.921,0.027,0.677
100000,1,0.875,0.017,0.677
100000,1,0.897,0.028,0.676
100000,1,0.902,0.029,0.675
100000,1,0.891,0.025,0.676
100000,1,0.881,0.017,0.677
100000,1,0.877,0.016,0.676
100000,1,0.911,0.021,0.677
100000,1,0.867,0.017,0.677
100000,1,0.884,0.015,0.675
100000,1,0.891,0.017,0.676
100000,1,0.922,0.021,0.675
100000,1,0.875,0.018,0.676
100000,1,0.893,0.030,0.676
100000,1,0.908,0.029,0.676
100000,1,0.895,0.018,0.676
100000,1,0.887,0.017,0.675
100000,1,0.940,0.034,0.676
100000,1,0.893,0.019,0.677
100000,1,0.882,0.020,0.677
100000,1,0.892,0.017,0.677
100000,1,0.872,0.016,0.676
100000,1,0.881,0.017,0.677
100000,1,0.878,0.017,0.676
100000,1,0.874,0.016,0.677
100000,1,0.872,0.017,0.677
100000,1,0.876,0.016,0.675
100000,1,0.893,0.028,0.677
100000,1,0.873,0.016,0.676
100000,1,0.884,0.015,0.676
100000,1,0.892,0.028,0.676
100000,1,0.895,0.027,0.676
100000,1,0.881,0.019,0.676
100000,1,0.909,0.029,0.677
100000,1,0.889,0.028,0.677
100000,1,0.881,0.017,0.676
100000,1,0.874,0.015,0.675
100000,1,0.897,0.028,0.675
100000,1,0.977,0.017,0.677
100000,1,0.906,0.022,0.676
100000,1,0.942,0.043,0.676
100000,1,0.881,0.020,0.676
100000,1,0.878,0.017,0.676
100000,1,0.889,0.028,0.676
100000,1,0.887,0.026,0.676
100000,1,0.890,0.025,0.676
100000,1,0.872,0.016,0.676
100000,1,0.871,0.016,0.676
100000,1,0.874,0.016,0.677
100000,1,0.879,0.016,0.675
100000,1,0.871,0.017,0.676
100000,1,0.872,0.016,0.677
100000,1,0.885,0.027,0.675
100000,1,0.891,0.026,0.676
100000,1,0.875,0.017,0.676
100000,1,0.890,0.016,0.675
100000,1,0.959,0.037,0.676
100000,1,0.893,0.018,0.676
100000,1,1.000,0.029,0.676
100000,1,0.972,0.033,0.676
100000,1,0.973,0.038,0.676
100000,1,0.945,0.034,0.676
100000,1,0.934,0.022,0.677
100000,1,0.883,0.017,0.676
100000,1,0.896,0.029,0.676
100000,1,0.872,0.017,0.675
100000,1,0.883,0.027,0.676
100000,1,0.871,0.015,0.676
100000,1,0.869,0.016,0.676
100000,1,0.869,0.016,0.677
100000,1,0.869,0.015,0.676
100000,1,0.892,0.016,0.676
100000,1,0.908,0.019,0.676
100000,1,0.867,0.016,0.677
100000,1,0.891,0.028,0.676
100000,1,0.868,0.016,0.677
100000,1,0.882,0.026,0.675
100000,1,0.868,0.016,0.675
100000,1,0.874,0.016,0.676
100000,1,0.900,0.021,0.675
100000,1,0.891,0.017,0.676
100000,1,0.990,0.029,0.675
100000,1,0.898,0.020,0.676
100000,1,0.904,0.019,0.678
100000,1,0.893,0.016,0.676
100000,1,0.998,0.045,0.675
100000,1,0.879,0.019,0.677
100000,1,0.898,0.036,0.676
100000,1,0.869,0.016,0.676
100000,1,0.873,0.017,0.677
100000,1,0.869,0.017,0.676
100000,1,0.901,0.043,0.676
100000,1,0.882,0.016,0.676
100000,1,0.889,0.019,0.676
100000,1,0.894,0.017,0.676
100000,1,0.940,0.024,0.676
100000,1,0.876,0.018,0.676
100000,1,0.887,0.028,0.676
100000,1,0.874,0.017,0.676
100000,1,0.870,0.017,0.676
100000,1,0.879,0.016,0.676
100000,1,0.891,0.017,0.676
100000,1,0.934,0.032,0.677
100000,1,0.875,0.027,0.676
100000,1,0.861,0.015,0.676
100000,1,0.862,0.016,0.676
100000,1,0.858,0.015,0.676
100000,1,0.883,0.017,0.676
100000,1,0.893,0.017,0.676
100000,1,0.973,0.022,0.676
100000,1,0.884,0.020,0.676
100000,1,0.898,0.017,0.676
100000,1,0.939,0.025,0.676
100000,1,0.866,0.016,0.677
100000,1,0.894,0.029,0.677
100000,1,0.870,0.017,0.676
100000,1,0.868,0.016,0.676
100000,1,0.899,0.027,0.675
100000,1,0.969,0.024,0.676
100000,1,0.877,0.019,0.677
100000,1,0.923,0.016,0.676
100000,1,0.944,0.024,0.676
100000,1,0.906,0.037,0.676
100000,1,0.870,0.016,0.675
100000,1,0.863,0.015,0.676
100000,1,0.870,0.016,0.676
100000,1,0.877,0.016,0.677
100000,1,0.963,0.036,0.676
100000,1,0.939,0.023,0.676
100000,1,0.956,0.036,0.676
100000,1,0.951,0.024,0.676
100000,1,0.953,0.025,0.676
100000,1,0.966,0.039,0.676
100000,1,0.942,0.024,0.677
100000,1,0.957,0.035,0.675
100000,1,0.940,0.023,0.677
100000,1,0.935,0.023,0.676
100000,1,0.968,0.033,0.676
100000,1,0.927,0.022,0.677
100000,1,0.876,0.017,0.676
100000,1,0.874,0.015,0.676
100000,1,0.877,0.017,0.676
100000,1,0.873,0.017,0.677
100000,1,0.879,0.015,0.676
100000,1,0.943,0.023,0.676
