nParts,k,frameMs,editMs,gpuMs
5000,1,0.319,0.028,0.049
5000,1,0.345,0.038,0.049
5000,1,0.266,0.020,0.048
5000,1,0.269,0.020,0.049
5000,1,0.274,0.020,0.047
5000,1,0.273,0.021,0.048
5000,1,0.261,0.019,0.048
5000,1,0.265,0.019,0.049
5000,1,0.262,0.020,0.049
5000,1,0.261,0.019,0.049
5000,1,0.258,0.018,0.050
5000,1,0.268,0.019,0.048
5000,1,0.264,0.020,0.049
5000,1,0.258,0.019,0.049
5000,1,0.257,0.019,0.048
5000,1,0.280,0.025,0.049
5000,1,0.266,0.020,0.050
5000,1,0.262,0.019,0.049
5000,1,0.271,0.019,0.049
5000,1,0.277,0.021,0.049
5000,1,0.270,0.021,0.049
5000,1,0.262,0.020,0.050
5000,1,0.275,0.019,0.049
5000,1,0.278,0.021,0.048
5000,1,0.266,0.020,0.049
5000,1,0.267,0.020,0.049
5000,1,0.263,0.019,0.049
5000,1,0.257,0.019,0.049
5000,1,0.258,0.018,0.048
5000,1,0.271,0.019,0.048
5000,1,0.278,0.020,0.047
5000,1,0.258,0.019,0.048
5000,1,0.261,0.018,0.048
5000,1,0.271,0.018,0.049
5000,1,0.262,0.019,0.048
5000,1,1.240,0.018,0.050
5000,1,0.306,0.025,0.048
5000,1,0.268,0.021,0.049
5000,1,0.263,0.020,0.049
5000,1,0.260,0.021,0.048
5000,1,0.266,0.019,0.049
5000,1,0.260,0.020,0.048
5000,1,0.261,0.020,0.048
5000,1,0.271,0.019,0.049
5000,1,0.271,0.025,0.048
5000,1,0.261,0.019,0.048
5000,1,0.259,0.019,0.047
5000,1,0.263,0.019,0.049
5000,1,0.263,0.019,0.049
5000,1,0.260,0.019,0.049
5000,1,0.263,0.019,0.049
5000,1,0.274,0.019,0.049
5000,1,0.275,0.019,0.049
5000,1,0.276,0.021,0.049
5000,1,0.277,0.020,0.050
5000,1,0.280,0.021,0.049
5000,1,0.262,0.019,0.048
5000,1,0.271,0.019,0.048
5000,1,0.271,0.019,0.048
5000,1,0.260,0.019,0.048
5000,1,0.269,0.019,0.047
5000,1,0.361,0.024,0.049
5000,1,0.391,0.035,0.049
5000,1,0.336,0.033,0.049
5000,1,0.273,0.021,0.048
5000,1,0.264,0.020,0.048
5000,1,0.261,0.019,0.049
5000,1,0.260,0.019,0.048
5000,1,0.273,0.018,0.049
5000,1,0.267,0.019,0.049
5000,1,0.257,0.019,0.048
5000,1,0.259,0.019,0.049
5000,1,0.269,0.020,0.049
5000,1,0.265,0.019,0.049
5000,1,0.258,0.018,0.049
5000,1,0.274,0.020,0.048
5000,1,0.264,0.021,0.048
5000,1,0.258,0.019,0.049
