nParts,k,frameMs,editMs,gpuMs
20000,1,1.271,0.073,0.335
20000,1,1.302,0.079,0.335
20000,1,1.268,0.074,0.335
20000,1,1.418,0.072,0.335
20000,1,1.595,0.069,0.335
20000,1,1.659,0.077,0.335
20000,1,1.581,0.082,0.335
20000,1,1.559,0.072,0.335
20000,1,1.651,0.068,0.335
20000,1,1.485,0.073,0.267
20000,1,1.488,0.071,0.267
20000,1,1.628,0.071,0.267
20000,1,1.489,0.071,0.267
20000,1,1.495,0.071,0.268
20000,1,1.458,0.070,0.268
20000,1,1.486,0.071,0.267
20000,1,1.475,0.071,0.267
20000,1,1.501,0.071,0.267
20000,1,1.494,0.074,0.267
20000,1,1.504,0.071,0.267
20000,1,1.472,0.071,0.267
20000,1,1.481,0.069,0.267
20000,1,1.455,0.070,0.267
20000,1,1.494,0.071,0.269
20000,1,1.510,0.076,0.267
20000,1,1.503,0.073,0.268
20000,1,1.555,0.069,0.266
20000,1,1.563,0.106,0.267
20000,1,1.470,0.071,0.268
20000,1,1.489,0.071,0.268
20000,1,1.477,0.073,0.268
20000,1,1.545,0.072,0.267
20000,1,1.487,0.074,0.268
20000,1,1.611,0.076,0.266
20000,1,1.626,0.073,0.268
20000,1,1.616,0.074,0.268
20000,1,1.553,0.072,0.267
20000,1,1.529,0.072,0.267
20000,1,1.561,0.073,0.267
20000,1,1.659,0.074,0.268
20000,1,1.555,0.072,0.267
20000,1,1.592,0.085,0.267
20000,1,1.663,0.073,0.267
20000,1,1.533,0.074,0.267
20000,1,1.550,0.073,0.267
20000,1,1.556,0.072,0.268
20000,1,2.107,0.083,0.268
20000,1,1.561,0.073,0.267
20000,1,1.537,0.072,0.267
20000,1,1.585,0.072,0.267
20000,1,1.576,0.072,0.267
20000,1,1.546,0.072,0.267
20000,1,2.101,0.087,0.268
20000,1,1.767,0.076,0.267
20000,1,1.742,0.074,0.267
20000,1,1.603,0.071,0.267
20000,1,1.727,0.073,0.267
20000,1,1.624,0.082,0.267
20000,1,1.699,0.073,0.267
20000,1,1.748,0.076,0.267
20000,1,1.706,0.076,0.268
20000,1,1.718,0.075,0.267
20000,1,1.754,0.075,0.267
20000,1,1.889,0.075,0.267
20000,1,1.809,0.082,0.267
20000,1,1.692,0.073,0.268
20000,1,1.748,0.076,0.267
20000,1,1.879,0.078,0.268
20000,1,1.938,0.098,0.267
20000,1,7.668,0.113,0.266
20000,1,4.069,2.249,0.267
20000,1,4.768,0.079,0.267
20000,1,1.183,0.076,0.268
20000,1,1.161,0.073,0.267
20000,1,1.226,0.134,0.268
20000,1,1.338,0.070,0.267
20000,1,1.252,0.073,0.267
20000,1,1.156,0.075,0.267
20000,1,1.199,0.074,0.268
20000,1,1.185,0.072,0.267
20000,1,1.130,0.073,0.267
20000,1,1.107,0.069,0.267
20000,1,1.131,0.078,0.268
20000,1,1.218,0.070,0.268
20000,1,1.173,0.072,0.267
20000,1,1.155,0.070,0.267
20000,1,1.175,0.070,0.268
20000,1,1.158,0.071,0.268
20000,1,1.157,0.079,0.267
20000,1,1.159,0.074,0.267
20000,1,1.142,0.070,0.267
20000,1,1.121,0.070,0.266
20000,1,1.190,0.068,0.267
20000,1,1.168,0.075,0.267
20000,1,1.193,0.071,0.267
20000,1,1.137,0.070,0.267
20000,1,1.143,0.070,0.267
20000,1,1.141,0.070,0.267
20000,1,1.193,0.071,0.268
20000,1,1.144,0.084,0.267
20000,1,1.129,0.067,0.267
20000,1,1.178,0.079,0.268
20000,1,1.118,0.073,0.267
20000,1,1.138,0.073,0.266
20000,1,1.136,0.073,0.267
20000,1,1.141,0.077,0.267
20000,1,1.183,0.076,0.267
20000,1,1.180,0.075,0.268
