nParts,k,frameMs,editMs,gpuMs
5000,1,0.614,0.076,0.115
5000,1,0.696,0.089,0.117
5000,1,0.663,0.106,0.115
5000,1,0.708,0.078,0.115
5000,1,0.620,0.077,0.116
5000,1,0.635,0.086,0.116
5000,1,0.629,0.077,0.116
5000,1,0.614,0.077,0.117
5000,1,0.648,0.075,0.116
5000,1,0.635,0.077,0.115
5000,1,0.645,0.079,0.115
5000,1,0.615,0.075,0.116
5000,1,0.613,0.075,0.115
5000,1,0.642,0.079,0.115
5000,1,0.632,0.077,0.116
5000,1,0.645,0.074,0.116
5000,1,0.619,0.078,0.116
5000,1,0.617,0.074,0.116
5000,1,0.656,0.079,0.115
5000,1,0.652,0.082,0.115
5000,1,0.675,0.094,0.115
5000,1,0.663,0.074,0.115
5000,1,0.663,0.086,0.116
5000,1,0.672,0.084,0.115
5000,1,0.669,0.079,0.115
5000,1,1.616,0.074,0.117
5000,1,0.699,0.092,0.116
5000,1,0.674,0.077,0.116
5000,1,0.660,0.077,0.115
5000,1,0.697,0.085,0.115
5000,1,0.674,0.083,0.115
5000,1,0.668,0.078,0.115
5000,1,0.652,0.094,0.116
5000,1,0.674,0.094,0.116
5000,1,0.644,0.076,0.115
5000,1,0.665,0.086,0.116
5000,1,0.655,0.080,0.116
5000,1,0.633,0.074,0.115
5000,1,0.685,0.091,0.115
5000,1,0.654,0.081,0.115
5000,1,0.643,0.074,0.115
5000,1,0.669,0.108,0.114
5000,1,0.681,0.079,0.115
5000,1,0.674,0.104,0.115
5000,1,0.653,0.074,0.117
5000,1,0.660,0.081,0.114
5000,1,0.648,0.075,0.115
5000,1,0.652,0.075,0.116
5000,1,0.653,0.083,0.115
5000,1,0.681,0.084,0.115
5000,1,0.663,0.076,0.115
5000,1,0.680,0.081,0.115
5000,1,0.659,0.081,0.115
5000,1,0.671,0.076,0.115
5000,1,0.656,0.074,0.114
5000,1,0.675,0.081,0.114
5000,1,0.655,0.077,0.114
5000,1,0.675,0.075,0.115
5000,1,0.652,0.082,0.115
5000,1,0.649,0.075,0.115
5000,1,0.669,0.075,0.115
5000,1,0.651,0.083,0.115
5000,1,0.657,0.081,0.114
5000,1,0.646,0.074,0.115
5000,1,0.659,0.086,0.114
5000,1,0.645,0.081,0.114
5000,1,0.664,0.074,0.114
5000,1,0.652,0.072,0.115
5000,1,0.642,0.078,0.115
5000,1,0.639,0.075,0.115
5000,1,0.660,0.072,0.114
5000,1,0.633,0.080,0.114
5000,1,0.666,0.089,0.115
5000,1,0.648,0.073,0.115
5000,1,0.639,0.073,0.115
5000,1,0.650,0.078,0.114
5000,1,0.649,0.082,0.115
5000,1,0.642,0.073,0.114
5000,1,0.654,0.081,0.114
5000,1,0.674,0.082,0.115
5000,1,0.652,0.076,0.116
5000,1,0.665,0.078,0.113
5000,1,0.635,0.074,0.115
5000,1,0.642,0.072,0.114
5000,1,0.634,0.079,0.115
5000,1,0.642,0.072,0.115
5000,1,0.637,0.072,0.114
5000,1,0.653,0.081,0.114
5000,1,0.669,0.081,0.114
5000,1,0.656,0.075,0.115
5000,1,0.657,0.075,0.115
5000,1,0.655,0.079,0.114
5000,1,0.670,0.083,0.114
5000,1,0.640,0.072,0.114
5000,1,0.652,0.077,0.114
5000,1,0.637,0.080,0.120
5000,1,0.652,0.072,0.121
5000,1,0.625,0.073,0.120
5000,1,0.651,0.091,0.121
5000,1,0.637,0.072,0.120
5000,1,0.639,0.073,0.120
5000,1,0.641,0.079,0.121
5000,1,0.655,0.081,0.120
5000,1,0.667,0.073,0.121
5000,1,0.667,0.075,0.120
5000,1,0.672,0.081,0.120
5000,1,0.664,0.079,0.120
5000,1,0.733,0.079,0.119
5000,1,0.667,0.090,0.120
5000,1,0.684,0.081,0.120
5000,1,0.638,0.073,0.120
5000,1,12.970,12.034,0.120
5000,1,0.702,0.090,0.120
5000,1,0.657,0.076,0.120
5000,1,0.637,0.075,0.121
5000,1,0.656,0.085,0.120
5000,1,0.645,0.073,0.120
5000,1,0.634,0.074,0.120
5000,1,0.635,0.084,0.120
5000,1,0.783,0.072,0.120
5000,1,0.643,0.074,0.121
5000,1,0.649,0.075,0.121
5000,1,0.653,0.077,0.120
5000,1,0.641,0.078,0.120
5000,1,0.615,0.076,0.120
5000,1,0.637,0.075,0.120
5000,1,0.622,0.075,0.120
5000,1,0.632,0.086,0.121
5000,1,0.616,0.074,0.119
5000,1,0.599,0.074,0.121
5000,1,0.605,0.073,0.120
5000,1,0.615,0.072,0.121
5000,1,0.622,0.076,0.120
5000,1,0.627,0.074,0.120
5000,1,0.596,0.071,0.120
5000,1,0.601,0.073,0.120
5000,1,0.614,0.074,0.120
5000,1,0.643,0.076,0.120
5000,1,0.654,0.083,0.119
5000,1,0.623,0.079,0.120
5000,1,0.606,0.076,0.120
5000,1,0.626,0.074,0.120
5000,1,0.685,0.075,0.120
5000,1,0.642,0.078,0.121
5000,1,0.641,0.078,0.120
5000,1,0.664,0.075,0.119
5000,1,0.644,0.074,0.120
5000,1,0.642,0.076,0.119
5000,1,0.637,0.078,0.119
5000,1,0.653,0.075,0.120
5000,1,0.658,0.075,0.119
5000,1,0.656,0.076,0.120
5000,1,0.669,0.078,0.120
5000,1,0.658,0.075,0.120
5000,1,0.645,0.074,0.120
5000,1,0.644,0.076,0.120
5000,1,0.637,0.073,0.119
5000,1,0.641,0.074,0.119
5000,1,0.648,0.076,0.119
5000,1,0.662,0.080,0.120
5000,1,0.691,0.092,0.120
5000,1,0.670,0.086,0.119
5000,1,0.717,0.083,0.120
5000,1,0.639,0.082,0.120
5000,1,0.615,0.080,0.120
5000,1,0.676,0.102,0.119
5000,1,0.622,0.080,0.120
5000,1,0.612,0.079,0.120
5000,1,0.638,0.078,0.120
5000,1,0.627,0.081,0.120
5000,1,0.625,0.081,0.120
5000,1,0.620,0.078,0.120
5000,1,0.610,0.077,0.119
5000,1,0.615,0.079,0.120
5000,1,0.624,0.079,0.120
5000,1,0.609,0.078,0.119
5000,1,0.624,0.079,0.120
5000,1,0.629,0.079,0.120
