nParts,k,frameMs,editMs,gpuMs
200000,1,5.186,0.015,4.918
200000,1,5.281,0.020,4.916
200000,1,5.367,0.027,5.044
200000,1,5.286,0.049,4.915
200000,1,5.241,0.029,4.915
200000,1,5.289,0.026,5.005
200000,1,5.200,0.026,4.914
200000,1,5.242,0.024,4.914
200000,1,5.367,0.029,5.034
200000,1,5.261,0.039,4.914
200000,1,5.224,0.028,4.914
200000,1,5.364,0.028,5.056
200000,1,2.946,0.017,2.676
200000,1,1.572,0.038,1.317
200000,1,1.550,0.026,1.316
200000,1,1.572,0.034,1.317
200000,1,1.542,0.014,1.317
200000,1,1.532,0.024,1.317
200000,1,1.484,0.018,1.316
200000,1,1.486,0.019,1.316
200000,1,1.514,0.028,1.318
200000,1,1.505,0.019,1.315
200000,1,1.476,0.021,1.308
200000,1,1.492,0.019,1.308
200000,1,1.498,0.021,1.308
200000,1,1.495,0.019,1.307
200000,1,1.494,0.020,1.309
200000,1,1.498,0.018,1.309
200000,1,1.555,0.028,1.309
200000,1,1.533,0.024,1.309
200000,1,1.531,0.025,1.309
200000,1,1.535,0.027,1.310
200000,1,1.519,0.014,1.309
200000,1,1.540,0.025,1.309
200000,1,1.570,0.028,1.309
200000,1,2.526,0.024,1.310
200000,1,1.571,0.028,1.308
200000,1,1.520,0.015,1.309
200000,1,1.535,0.027,1.309
200000,1,1.533,0.025,1.309
200000,1,1.528,0.024,1.309
200000,1,1.535,0.025,1.310
200000,1,1.526,0.023,1.309
200000,1,1.541,0.015,1.309
200000,1,1.513,0.015,1.309
200000,1,1.538,0.026,1.308
200000,1,1.545,0.016,1.308
200000,1,1.588,0.024,1.309
200000,1,1.517,0.024,1.310
200000,1,1.505,0.025,1.309
200000,1,1.474,0.018,1.309
200000,1,1.462,0.009,1.309
200000,1,1.493,0.018,1.310
200000,1,1.556,0.035,1.310
200000,1,1.533,0.025,1.309
200000,1,1.541,0.025,1.309
200000,1,1.529,0.025,1.310
200000,1,1.521,0.014,1.309
200000,1,1.578,0.030,1.309
200000,1,1.529,0.025,1.309
200000,1,1.483,0.012,1.310
200000,1,1.527,0.022,1.308
200000,1,1.554,0.024,1.309
200000,1,1.492,0.020,1.309
200000,1,1.487,0.018,1.309
200000,1,1.505,0.021,1.309
200000,1,1.479,0.011,1.310
200000,1,1.540,0.026,1.309
200000,1,1.530,0.025,1.309
200000,1,1.537,0.027,1.309
200000,1,1.526,0.024,1.309
200000,1,1.516,0.015,1.308
200000,1,1.530,0.025,1.309
200000,1,1.509,0.014,1.310
200000,1,1.509,0.014,1.309
200000,1,1.548,0.025,1.309
200000,1,1.548,0.024,1.308
200000,1,1.534,0.025,1.308
200000,1,1.506,0.032,1.309
200000,1,1.476,0.021,1.308
200000,1,1.478,0.023,1.309
200000,1,1.481,0.018,1.309
200000,1,1.518,0.023,1.309
200000,1,1.471,0.019,1.309
200000,1,1.481,0.017,1.309
200000,1,1.494,0.019,1.309
200000,1,1.484,0.011,1.310
200000,1,1.485,0.019,1.308
200000,1,1.504,0.020,1.309
200000,1,1.476,0.017,1.309
200000,1,1.490,0.018,1.309
200000,1,1.488,0.024,1.307
200000,1,1.464,0.010,1.308
200000,1,1.475,0.018,1.308
200000,1,1.458,0.008,1.309
200000,1,1.495,0.018,1.308
200000,1,1.488,0.017,1.309
200000,1,1.476,0.017,1.308
200000,1,1.468,0.016,1.307
200000,1,1.468,0.015,1.309
200000,1,1.467,0.016,1.309
200000,1,1.468,0.010,1.306
200000,1,1.455,0.009,1.309
200000,1,1.480,0.023,1.308
200000,1,1.496,0.023,1.307
200000,1,1.481,0.010,1.307
200000,1,1.576,0.016,1.308
200000,1,1.611,0.031,1.309
200000,1,1.578,0.026,1.309
200000,1,1.580,0.017,1.307
200000,1,1.567,0.018,1.308
200000,1,1.585,0.030,1.308
200000,1,1.512,0.017,1.308
200000,1,1.498,0.022,1.308
200000,1,1.489,0.018,1.309
200000,1,1.503,0.016,1.308
200000,1,1.533,0.015,1.308
200000,1,1.575,0.025,1.308
200000,1,1.603,0.028,1.308
200000,1,1.550,0.024,1.308
200000,1,1.584,0.029,1.308
200000,1,1.575,0.029,1.308
200000,1,1.583,0.028,1.308
200000,1,1.561,0.028,1.309
200000,1,1.545,0.018,1.308
200000,1,1.519,0.025,1.308
200000,1,1.535,0.024,1.307
200000,1,1.525,0.023,1.308
200000,1,1.534,0.024,1.309
200000,1,1.543,0.013,1.308
200000,1,1.557,0.015,1.309
200000,1,1.548,0.015,1.308
200000,1,1.539,0.035,1.308
200000,1,1.541,0.025,1.311
200000,1,1.544,0.025,1.308
200000,1,1.496,0.023,1.307
200000,1,1.457,0.009,1.308
200000,1,1.475,0.024,1.307
200000,1,1.463,0.017,1.308
200000,1,1.460,0.009,1.309
200000,1,1.489,0.018,1.281
200000,1,1.433,0.024,1.221
200000,1,1.386,0.018,1.221
200000,1,1.386,0.012,1.221
200000,1,1.379,0.018,1.219
200000,1,1.368,0.009,1.220
200000,1,1.378,0.016,1.220
200000,1,1.383,0.016,1.221
200000,1,1.424,0.021,1.220
200000,1,1.397,0.012,1.221
200000,1,1.373,0.009,1.220
200000,1,1.392,0.008,1.222
200000,1,1.415,0.013,1.221
200000,1,1.393,0.020,1.221
200000,1,1.441,0.015,1.220
200000,1,1.417,0.021,1.220
200000,1,1.381,0.017,1.220
200000,1,1.374,0.015,1.220
200000,1,1.385,0.016,1.219
200000,1,1.377,0.016,1.220
200000,1,1.382,0.016,1.220
200000,1,1.365,0.009,1.221
200000,1,1.361,0.008,1.220
200000,1,1.400,0.017,1.222
200000,1,1.443,0.014,1.220
200000,1,1.431,0.013,1.221
200000,1,1.489,0.027,1.220
200000,1,1.478,0.029,1.220
200000,1,1.435,0.021,1.220
200000,1,1.427,0.025,1.221
200000,1,1.388,0.012,1.221
200000,1,1.370,0.010,1.221
200000,1,1.388,0.018,1.220
200000,1,1.390,0.012,1.220
200000,1,1.389,0.019,1.220
200000,1,1.472,0.013,1.221
200000,1,1.444,0.015,1.221
200000,1,1.441,0.015,1.220
200000,1,1.453,0.025,1.220
200000,1,1.434,0.014,1.219
200000,1,1.428,0.016,1.221
200000,1,1.454,0.026,1.221
200000,1,1.452,0.028,1.221
200000,1,1.438,0.025,1.221
200000,1,1.424,0.014,1.221
200000,1,1.446,0.025,1.219
200000,1,1.438,0.025,1.222
200000,1,1.434,0.014,1.219
200000,1,1.464,0.026,1.221
200000,1,1.452,0.025,1.221
200000,1,1.436,0.014,1.220
200000,1,1.430,0.015,1.220
200000,1,1.458,0.035,1.220
200000,1,1.460,0.029,1.220
200000,1,1.442,0.014,1.220
200000,1,1.469,0.028,1.221
200000,1,1.430,0.014,1.221
200000,1,1.415,0.013,1.221
200000,1,1.392,0.019,1.220
200000,1,1.389,0.017,1.220
200000,1,1.379,0.016,1.221
200000,1,1.364,0.007,1.220
200000,1,1.376,0.008,1.221
200000,1,1.348,0.007,1.220
200000,1,1.364,0.008,1.220
200000,1,1.356,0.007,1.221
200000,1,1.367,0.017,1.220
200000,1,1.369,0.016,1.221
200000,1,1.368,0.015,1.220
200000,1,1.384,0.007,1.221
200000,1,1.446,0.013,1.220
200000,1,1.430,0.025,1.220
200000,1,1.405,0.011,1.221
200000,1,1.423,0.024,1.222
200000,1,1.423,0.022,1.221
200000,1,1.413,0.013,1.221
200000,1,1.400,0.011,1.221
200000,1,1.388,0.013,1.220
200000,1,1.367,0.009,1.221
200000,1,1.420,0.023,1.221
200000,1,1.373,0.008,1.220
200000,1,1.442,0.024,1.221
200000,1,1.474,0.025,1.221
200000,1,1.467,0.027,1.221
200000,1,1.476,0.016,1.220
200000,1,1.446,0.027,1.220
200000,1,1.437,0.026,1.220
200000,1,1.410,0.013,1.222
200000,1,1.405,0.011,1.221
200000,1,1.415,0.022,1.220
200000,1,1.403,0.012,1.221
200000,1,1.403,0.031,1.221
200000,1,1.411,0.021,1.221
200000,1,1.404,0.012,1.221
200000,1,1.402,0.011,1.220
200000,1,1.426,0.023,1.220
200000,1,1.419,0.020,1.221
200000,1,1.415,0.022,1.220
200000,1,1.422,0.012,1.221
200000,1,1.405,0.012,1.221
200000,1,1.423,0.021,1.221
200000,1,1.442,0.013,1.221
200000,1,1.470,0.026,1.220
200000,1,1.416,0.012,1.220
200000,1,1.393,0.011,1.221
200000,1,1.364,0.008,1.220
200000,1,1.364,0.017,1.219
200000,1,1.346,0.007,1.221
200000,1,1.346,0.007,1.220
200000,1,1.351,0.007,1.221
200000,1,1.364,0.014,1.221
200000,1,1.377,0.016,1.221
200000,1,1.381,0.014,1.220
200000,1,1.409,0.010,1.220
200000,1,1.403,0.021,1.221
200000,1,1.389,0.015,1.221
200000,1,1.443,0.013,1.221
200000,1,1.444,0.034,1.221
200000,1,1.418,0.021,1.220
200000,1,1.391,0.021,1.219
200000,1,1.351,0.007,1.220
200000,1,1.366,0.015,1.221
200000,1,1.365,0.014,1.221
200000,1,1.355,0.008,1.220
200000,1,1.360,0.013,1.221
200000,1,1.353,0.007,1.220
200000,1,1.358,0.007,1.220
200000,1,1.403,0.011,1.220
200000,1,1.428,0.023,1.221
200000,1,1.422,0.021,1.220
200000,1,1.446,0.022,1.220
200000,1,1.442,0.013,1.220
200000,1,1.463,0.025,1.221
200000,1,1.417,0.024,1.220
200000,1,1.377,0.008,1.220
200000,1,1.402,0.011,1.222
200000,1,1.372,0.017,1.220
200000,1,1.367,0.016,1.221
200000,1,1.366,0.007,1.220
200000,1,1.354,0.008,1.222
200000,1,1.353,0.007,1.222
200000,1,1.349,0.006,1.221
200000,1,1.367,0.014,1.221
