nParts,k,frameMs,editMs,gpuMs
1000,1,0.239,0.018,0.021
1000,1,0.342,0.029,0.021
1000,1,0.255,0.021,0.021
1000,1,0.245,0.019,0.021
1000,1,0.259,0.020,0.021
1000,1,0.250,0.019,0.021
1000,1,0.332,0.020,0.021
1000,1,0.402,0.043,0.021
1000,1,0.293,0.032,0.022
1000,1,0.297,0.026,0.020
1000,1,0.280,0.029,0.021
1000,1,0.252,0.026,0.020
1000,1,0.275,0.035,0.020
1000,1,0.265,0.020,0.021
1000,1,0.265,0.020,0.021
1000,1,0.257,0.020,0.021
1000,1,0.258,0.019,0.021
1000,1,0.292,0.019,0.020
1000,1,0.253,0.020,0.020
1000,1,0.247,0.019,0.020
1000,1,0.275,0.019,0.020
1000,1,0.265,0.023,0.020
1000,1,0.260,0.019,0.020
1000,1,0.281,0.021,0.020
1000,1,0.263,0.019,0.020
1000,1,0.268,0.020,0.021
1000,1,0.256,0.019,0.020
1000,1,0.247,0.018,0.020
1000,1,0.390,0.018,0.021
1000,1,0.276,0.025,0.021
1000,1,0.268,0.020,0.021
1000,1,0.279,0.020,0.020
1000,1,0.249,0.020,0.020
1000,1,0.257,0.019,0.021
1000,1,0.258,0.027,0.022
1000,1,0.256,0.026,0.021
1000,1,0.273,0.023,0.021
1000,1,1.149,0.026,0.022
1000,1,0.262,0.024,0.021
1000,1,0.276,0.020,0.020
1000,1,0.251,0.026,0.021
1000,1,0.259,0.025,0.021
1000,1,0.285,0.033,0.021
1000,1,0.290,0.031,0.020
1000,1,0.277,0.021,0.021
1000,1,0.266,0.020,0.021
1000,1,0.265,0.019,0.020
1000,1,0.270,0.019,0.020
1000,1,0.276,0.019,0.021
1000,1,0.437,0.041,0.020
1000,1,0.321,0.026,0.020
1000,1,0.256,0.020,0.021
1000,1,0.275,0.019,0.021
1000,1,0.261,0.020,0.021
1000,1,0.255,0.019,0.021
1000,1,0.275,0.019,0.021
1000,1,0.260,0.020,0.021
1000,1,0.267,0.019,0.021
1000,1,0.260,0.019,0.021
1000,1,0.267,0.019,0.021
1000,1,0.262,0.020,0.021
1000,1,0.283,0.020,0.020
1000,1,0.243,0.019,0.021
1000,1,0.377,0.022,0.020
1000,1,0.284,0.030,0.020
1000,1,0.278,0.027,0.020
1000,1,0.306,0.041,0.021
1000,1,0.270,0.019,0.021
1000,1,8.240,0.019,0.021
1000,1,0.264,0.025,0.021
1000,1,0.239,0.020,0.021
1000,1,0.230,0.019,0.020
1000,1,0.232,0.018,0.020
1000,1,0.228,0.019,0.020
1000,1,0.241,0.020,0.021
1000,1,0.228,0.020,0.021
1000,1,0.230,0.019,0.020
1000,1,0.243,0.019,0.021
1000,1,0.237,0.018,0.021
1000,1,0.228,0.018,0.022
1000,1,0.227,0.018,0.021
1000,1,0.226,0.018,0.020
1000,1,0.234,0.018,0.021
1000,1,0.225,0.019,0.020
1000,1,0.224,0.018,0.021
1000,1,0.225,0.018,0.020
1000,1,0.232,0.018,0.021
1000,1,0.308,0.018,0.021
1000,1,0.240,0.020,0.020
1000,1,0.227,0.019,0.022
1000,1,0.243,0.018,0.020
1000,1,0.229,0.018,0.021
1000,1,0.284,0.018,0.020
1000,1,0.235,0.021,0.021
1000,1,0.235,0.019,0.021
1000,1,0.240,0.018,0.020
1000,1,0.227,0.018,0.021
1000,1,0.234,0.019,0.021
1000,1,0.237,0.027,0.021
1000,1,0.223,0.018,0.021
1000,1,0.223,0.018,0.021
1000,1,0.223,0.018,0.021
1000,1,0.233,0.019,0.020
1000,1,0.231,0.019,0.020
1000,1,0.236,0.019,0.021
1000,1,0.228,0.019,0.022
1000,1,0.240,0.019,0.021
1000,1,0.226,0.019,0.020
1000,1,0.225,0.018,0.021
1000,1,0.227,0.018,0.021
1000,1,0.383,0.032,0.021
1000,1,0.238,0.022,0.020
1000,1,0.231,0.018,0.022
1000,1,0.227,0.018,0.022
1000,1,0.241,0.018,0.021
1000,1,0.226,0.018,0.020
1000,1,0.228,0.018,0.020
1000,1,0.233,0.018,0.021
1000,1,0.242,0.019,0.021
1000,1,0.228,0.019,0.020
1000,1,0.226,0.018,0.021
1000,1,0.227,0.019,0.021
1000,1,0.239,0.018,0.020
1000,1,0.228,0.019,0.021
1000,1,0.247,0.018,0.021
1000,1,0.227,0.018,0.020
1000,1,0.239,0.018,0.022
1000,1,0.224,0.019,0.020
1000,1,0.229,0.023,0.021
1000,1,0.228,0.018,0.021
1000,1,0.233,0.018,0.021
1000,1,0.232,0.019,0.021
1000,1,0.226,0.017,0.021
1000,1,0.227,0.018,0.020
1000,1,0.227,0.018,0.021
1000,1,0.236,0.019,0.022
1000,1,0.228,0.018,0.021
1000,1,0.237,0.019,0.020
1000,1,0.226,0.019,0.021
1000,1,0.241,0.026,0.021
1000,1,0.226,0.018,0.020
1000,1,0.226,0.017,0.020
1000,1,0.227,0.018,0.021
1000,1,0.244,0.018,0.021
1000,1,0.231,0.019,0.021
1000,1,0.256,0.019,0.021
1000,1,0.256,0.023,0.021
1000,1,0.244,0.027,0.021
1000,1,0.226,0.017,0.020
1000,1,0.226,0.018,0.021
1000,1,0.227,0.018,0.022
1000,1,0.243,0.018,0.021
1000,1,0.229,0.018,0.021
1000,1,0.227,0.018,0.021
1000,1,0.228,0.019,0.022
1000,1,0.236,0.019,0.020
1000,1,0.231,0.018,0.021
1000,1,0.238,0.018,0.021
1000,1,0.227,0.018,0.022
1000,1,0.242,0.019,0.020
1000,1,0.306,0.019,0.021
1000,1,0.281,0.022,0.021
1000,1,0.296,0.022,0.021
1000,1,0.272,0.022,0.021
1000,1,0.232,0.020,0.021
1000,1,0.230,0.019,0.020
1000,1,0.234,0.019,0.021
1000,1,0.229,0.018,0.022
1000,1,0.227,0.018,0.020
1000,1,0.226,0.018,0.021
1000,1,0.227,0.018,0.021
1000,1,0.231,0.018,0.021
1000,1,0.236,0.018,0.021
1000,1,0.238,0.020,0.021
1000,1,0.227,0.018,0.021
1000,1,0.241,0.018,0.021
1000,1,0.228,0.017,0.019
1000,1,0.235,0.018,0.021
1000,1,0.228,0.018,0.021
1000,1,0.242,0.018,0.021
1000,1,0.228,0.019,0.020
1000,1,0.225,0.018,0.021
1000,1,0.245,0.019,0.022
1000,1,0.372,0.022,0.021
1000,1,0.315,0.025,0.021
1000,1,0.298,0.020,0.021
1000,1,0.395,0.020,0.020
1000,1,0.268,0.024,0.021
1000,1,0.246,0.021,0.021
1000,1,0.244,0.019,0.020
1000,1,0.235,0.020,0.021
1000,1,0.228,0.018,0.021
1000,1,0.227,0.017,0.021
1000,1,0.246,0.019,0.020
1000,1,0.237,0.020,0.021
1000,1,0.234,0.019,0.020
1000,1,0.231,0.018,0.020
1000,1,0.241,0.018,0.021
1000,1,0.236,0.019,0.021
1000,1,0.227,0.019,0.020
1000,1,0.226,0.019,0.021
1000,1,0.226,0.019,0.022
1000,1,0.230,0.020,0.021
1000,1,0.236,0.019,0.021
1000,1,0.228,0.019,0.020
1000,1,0.289,0.018,0.020
1000,1,0.266,0.022,0.021
1000,1,0.232,0.019,0.021
1000,1,0.228,0.018,0.021
1000,1,0.232,0.018,0.020
1000,1,0.231,0.019,0.022
1000,1,0.226,0.019,0.021
1000,1,0.224,0.018,0.021
1000,1,0.229,0.018,0.020
1000,1,0.231,0.019,0.021
1000,1,0.224,0.018,0.020
1000,1,0.225,0.017,0.021
1000,1,0.234,0.017,0.020
1000,1,0.239,0.026,0.021
1000,1,0.227,0.019,0.021
1000,1,0.225,0.019,0.020
1000,1,0.224,0.018,0.021
1000,1,0.227,0.017,0.021
1000,1,0.228,0.018,0.021
1000,1,0.225,0.017,0.020
1000,1,0.225,0.017,0.020
1000,1,0.237,0.017,0.021
1000,1,0.358,0.019,0.021
1000,1,0.249,0.023,0.021
1000,1,0.231,0.018,0.021
1000,1,0.336,0.055,0.021
1000,1,0.240,0.021,0.021
1000,1,0.230,0.018,0.021
1000,1,0.230,0.019,0.021
1000,1,0.233,0.018,0.020
1000,1,0.228,0.018,0.021
1000,1,0.232,0.020,0.020
1000,1,0.237,0.019,0.021
1000,1,0.234,0.020,0.021
1000,1,0.230,0.018,0.020
1000,1,0.229,0.018,0.022
1000,1,0.227,0.018,0.021
1000,1,0.233,0.019,0.021
1000,1,0.228,0.019,0.022
1000,1,0.227,0.019,0.020
1000,1,0.227,0.019,0.020
1000,1,0.245,0.019,0.021
1000,1,0.230,0.019,0.021
1000,1,0.229,0.018,0.021
1000,1,0.228,0.018,0.021
1000,1,0.231,0.018,0.021
1000,1,0.228,0.019,0.022
1000,1,0.227,0.017,0.021
1000,1,0.227,0.018,0.021
1000,1,0.234,0.017,0.021
1000,1,0.227,0.018,0.021
1000,1,0.229,0.018,0.021
1000,1,0.260,0.018,0.021
1000,1,0.241,0.018,0.021
1000,1,0.228,0.019,0.020
1000,1,0.226,0.018,0.022
1000,1,0.226,0.018,0.021
1000,1,0.227,0.018,0.021
1000,1,0.234,0.019,0.021
1000,1,0.224,0.018,0.021
1000,1,0.226,0.018,0.021
1000,1,0.228,0.018,0.020
1000,1,0.246,0.019,0.021
1000,1,0.271,0.018,0.021
1000,1,0.273,0.023,0.021
1000,1,0.244,0.018,0.020
1000,1,0.233,0.019,0.021
1000,1,0.227,0.018,0.021
1000,1,0.226,0.018,0.021
1000,1,0.226,0.017,0.021
1000,1,0.233,0.019,0.021
1000,1,0.229,0.018,0.021
1000,1,0.234,0.018,0.022
1000,1,0.226,0.018,0.021
