nParts,k,frameMs,editMs,gpuMs
20000,1,0.483,0.030,0.151
20000,1,0.696,0.031,0.334
20000,1,0.598,0.023,0.334
20000,1,0.596,0.022,0.334
20000,1,0.607,0.033,0.335
20000,1,0.595,0.021,0.334
20000,1,0.575,0.021,0.335
20000,1,0.599,0.030,0.334
20000,1,0.631,0.032,0.334
20000,1,0.615,0.031,0.334
20000,1,0.581,0.022,0.334
20000,1,0.584,0.021,0.334
20000,1,0.610,0.023,0.334
20000,1,0.627,0.034,0.334
20000,1,0.598,0.023,0.335
20000,1,0.596,0.022,0.334
20000,1,0.588,0.023,0.334
20000,1,0.596,0.021,0.335
20000,1,0.592,0.022,0.335
20000,1,0.575,0.021,0.335
20000,1,0.585,0.021,0.334
20000,1,0.612,0.023,0.335
20000,1,0.597,0.021,0.333
20000,1,0.593,0.021,0.335
20000,1,0.591,0.021,0.334
20000,1,0.619,0.029,0.334
20000,1,0.590,0.021,0.334
20000,1,0.580,0.020,0.334
20000,1,0.591,0.021,0.334
20000,1,0.594,0.021,0.334
20000,1,0.598,0.021,0.334
20000,1,0.628,0.024,0.334
20000,1,0.714,0.021,0.334
20000,1,0.604,0.026,0.334
20000,1,0.626,0.024,0.333
20000,1,1.796,0.031,0.335
20000,1,0.734,0.036,0.334
20000,1,0.699,0.032,0.335
20000,1,0.716,0.033,0.334
20000,1,0.724,0.042,0.334
20000,1,0.701,0.033,0.334
20000,1,0.735,0.058,0.334
20000,1,0.726,0.035,0.335
20000,1,0.676,0.030,0.335
20000,1,0.647,0.029,0.335
20000,1,0.657,0.030,0.334
20000,1,0.691,0.028,0.335
20000,1,0.671,0.030,0.334
20000,1,0.678,0.030,0.334
20000,1,0.666,0.029,0.334
20000,1,0.687,0.029,0.334
20000,1,0.674,0.029,0.335
20000,1,0.667,0.030,0.334
20000,1,0.679,0.029,0.334
20000,1,0.687,0.029,0.335
20000,1,0.701,0.044,0.335
20000,1,0.680,0.034,0.334
20000,1,0.612,0.023,0.334
20000,1,0.650,0.025,0.333
20000,1,0.776,0.036,0.334
20000,1,0.736,0.034,0.334
20000,1,0.752,0.035,0.334
20000,1,0.677,0.033,0.335
20000,1,0.627,0.025,0.335
20000,1,0.605,0.022,0.334
20000,1,0.587,0.022,0.334
20000,1,0.586,0.020,0.334
20000,1,0.618,0.021,0.334
20000,1,0.775,0.055,0.334
20000,1,0.719,0.031,0.335
20000,1,0.745,0.034,0.335
20000,1,0.768,0.033,0.334
20000,1,0.713,0.033,0.334
20000,1,0.773,0.033,0.334
20000,1,0.740,0.033,0.335
20000,1,0.745,0.033,0.335
20000,1,0.733,0.033,0.335
20000,1,0.748,0.033,0.335
20000,1,0.664,0.026,0.334
20000,1,0.607,0.025,0.334
20000,1,0.700,0.022,0.335
20000,1,0.743,0.032,0.334
20000,1,0.671,0.031,0.335
20000,1,0.597,0.024,0.334
20000,1,0.585,0.021,0.334
20000,1,0.592,0.022,0.334
20000,1,0.592,0.021,0.334
