nParts,k,frameMs,editMs,gpuMs
100000,1,3.869,0.071,3.297
100000,1,3.911,0.070,3.295
100000,1,3.907,0.069,3.299
100000,1,3.816,0.072,3.296
100000,1,3.797,0.064,3.298
100000,1,3.812,0.068,3.295
100000,1,3.798,0.066,3.296
100000,1,3.825,0.078,3.296
100000,1,3.804,0.064,3.297
100000,1,3.787,0.062,3.295
100000,1,3.789,0.061,3.297
100000,1,3.779,0.060,3.299
100000,1,3.788,0.061,3.296
100000,1,3.781,0.059,3.294
100000,1,3.786,0.060,3.295
100000,1,3.790,0.061,3.297
100000,1,3.809,0.062,3.299
100000,1,3.790,0.059,3.295
100000,1,3.806,0.060,3.295
100000,1,3.887,0.068,3.296
100000,1,3.873,0.064,3.296
100000,1,3.888,0.070,3.297
100000,1,3.903,0.075,3.296
100000,1,3.865,0.065,3.296
100000,1,2.638,0.072,2.077
100000,1,2.390,0.066,0.706
100000,1,1.182,0.064,0.705
100000,1,1.144,0.064,0.704
100000,1,1.141,0.068,0.704
100000,1,1.151,0.060,0.705
100000,1,1.139,0.061,0.704
100000,1,1.143,0.068,0.704
100000,1,1.127,0.057,0.705
100000,1,1.122,0.057,0.705
100000,1,1.124,0.058,0.705
100000,1,1.127,0.060,0.700
100000,1,1.108,0.058,0.676
100000,1,1.119,0.061,0.676
100000,1,1.116,0.065,0.674
100000,1,1.088,0.060,0.676
100000,1,1.107,0.059,0.675
100000,1,1.088,0.062,0.676
100000,1,1.102,0.060,0.677
100000,1,1.115,0.061,0.676
100000,1,1.091,0.056,0.675
100000,1,1.104,0.059,0.675
100000,1,1.082,0.056,0.676
100000,1,1.111,0.066,0.676
100000,1,1.113,0.065,0.675
100000,1,1.121,0.060,0.677
100000,1,1.158,0.063,0.676
100000,1,1.113,0.060,0.676
100000,1,1.102,0.059,0.676
100000,1,1.102,0.058,0.676
100000,1,1.204,0.057,0.677
100000,1,1.178,0.069,0.676
100000,1,1.197,0.066,0.676
100000,1,1.180,0.065,0.676
100000,1,1.159,0.068,0.675
100000,1,1.108,0.062,0.676
100000,1,1.131,0.067,0.676
100000,1,1.100,0.059,0.676
100000,1,1.113,0.062,0.676
100000,1,1.096,0.060,0.676
100000,1,1.091,0.059,0.675
100000,1,1.115,0.059,0.675
100000,1,1.109,0.059,0.676
100000,1,1.095,0.059,0.676
100000,1,1.096,0.059,0.676
100000,1,1.095,0.059,0.676
100000,1,1.099,0.057,0.675
100000,1,1.124,0.064,0.676
100000,1,1.121,0.060,0.674
100000,1,1.098,0.061,0.676
100000,1,1.096,0.060,0.676
100000,1,1.101,0.057,0.675
100000,1,1.099,0.057,0.676
100000,1,1.095,0.059,0.675
100000,1,1.079,0.058,0.675
100000,1,1.094,0.057,0.676
100000,1,1.106,0.060,0.676
100000,1,1.090,0.059,0.674
100000,1,1.089,0.057,0.676
100000,1,1.084,0.057,0.675
100000,1,1.097,0.059,0.675
100000,1,1.114,0.059,0.675
100000,1,1.127,0.058,0.675
100000,1,1.101,0.063,0.676
100000,1,1.101,0.058,0.676
100000,1,1.120,0.059,0.676
100000,1,1.099,0.062,0.676
100000,1,1.094,0.058,0.676
100000,1,1.148,0.072,0.676
100000,1,1.105,0.060,0.676
100000,1,1.090,0.059,0.676
100000,1,1.102,0.066,0.676
100000,1,1.087,0.058,0.675
100000,1,1.086,0.060,0.675
100000,1,1.097,0.058,0.676
100000,1,1.088,0.059,0.675
100000,1,1.092,0.058,0.675
100000,1,1.118,0.062,0.676
100000,1,1.103,0.058,0.676
100000,1,1.098,0.059,0.676
100000,1,1.141,0.072,0.674
100000,1,1.095,0.059,0.675
100000,1,1.109,0.061,0.675
100000,1,1.147,0.064,0.676
100000,1,1.117,0.060,0.675
100000,1,1.088,0.061,0.676
100000,1,1.113,0.059,0.675
100000,1,1.111,0.058,0.676
100000,1,1.108,0.069,0.675
100000,1,1.134,0.061,0.676
100000,1,1.105,0.058,0.675
100000,1,1.115,0.060,0.675
100000,1,1.146,0.064,0.675
100000,1,1.122,0.060,0.676
100000,1,1.113,0.060,0.676
100000,1,1.260,0.057,0.674
100000,1,1.103,0.060,0.675
100000,1,1.100,0.059,0.675
100000,1,1.086,0.058,0.675
100000,1,1.100,0.058,0.675
100000,1,1.091,0.057,0.675
100000,1,1.068,0.058,0.676
100000,1,1.125,0.058,0.675
100000,1,1.094,0.058,0.675
100000,1,1.111,0.059,0.677
100000,1,1.146,0.077,0.675
100000,1,1.108,0.059,0.675
100000,1,1.177,0.067,0.676
100000,1,1.145,0.064,0.676
100000,1,1.144,0.060,0.676
100000,1,1.158,0.062,0.675
100000,1,1.144,0.063,0.677
100000,1,1.125,0.060,0.675
100000,1,1.121,0.062,0.675
100000,1,1.126,0.062,0.676
100000,1,1.129,0.060,0.675
100000,1,1.137,0.060,0.675
100000,1,1.131,0.060,0.675
100000,1,1.117,0.060,0.676
100000,1,1.150,0.063,0.675
100000,1,1.122,0.061,0.676
100000,1,1.206,0.060,0.675
100000,1,1.186,0.065,0.675
100000,1,1.194,0.069,0.676
100000,1,1.153,0.068,0.676
100000,1,1.107,0.061,0.675
100000,1,1.111,0.062,0.675
100000,1,1.113,0.062,0.676
100000,1,1.160,0.061,0.675
100000,1,121.008,0.072,0.631
100000,1,1.379,0.125,0.631
100000,1,1.087,0.068,0.630
100000,1,1.060,0.063,0.631
100000,1,1.053,0.059,0.630
100000,1,1.053,0.059,0.630
100000,1,1.068,0.061,0.631
100000,1,1.249,0.091,0.630
100000,1,1.149,0.088,0.630
100000,1,1.064,0.065,0.630
100000,1,1.067,0.062,0.630
100000,1,1.066,0.064,0.630
100000,1,1.067,0.063,0.630
100000,1,1.053,0.063,0.630
100000,1,1.054,0.065,0.630
100000,1,1.051,0.063,0.630
100000,1,1.046,0.063,0.631
100000,1,1.063,0.064,0.630
100000,1,1.078,0.064,0.630
100000,1,1.060,0.069,0.630
100000,1,1.054,0.062,0.631
100000,1,1.123,0.062,0.631
100000,1,1.212,0.088,0.630
100000,1,1.246,0.086,0.631
100000,1,1.263,0.092,0.630
100000,1,1.254,0.089,0.631
100000,1,1.088,0.069,0.630
100000,1,1.106,0.074,0.630
100000,1,1.087,0.066,0.631
100000,1,1.051,0.062,0.630
100000,1,1.055,0.064,0.631
100000,1,1.056,0.064,0.630
100000,1,1.067,0.064,0.631
100000,1,1.053,0.063,0.630
100000,1,1.055,0.064,0.631
100000,1,1.045,0.062,0.630
100000,1,1.030,0.059,0.629
100000,1,1.033,0.060,0.630
100000,1,1.047,0.059,0.629
100000,1,1.062,0.069,0.631
100000,1,1.065,0.068,0.630
100000,1,1.046,0.063,0.630
100000,1,1.043,0.064,0.630
100000,1,1.046,0.063,0.630
100000,1,1.046,0.064,0.630
100000,1,1.050,0.062,0.630
100000,1,1.044,0.064,0.630
100000,1,1.047,0.063,0.631
100000,1,1.050,0.063,0.630
100000,1,1.040,0.063,0.631
100000,1,1.046,0.063,0.630
100000,1,1.070,0.064,0.630
100000,1,1.069,0.061,0.631
100000,1,1.060,0.063,0.629
100000,1,1.054,0.063,0.629
100000,1,1.060,0.062,0.630
100000,1,1.067,0.065,0.630
100000,1,1.039,0.062,0.630
100000,1,1.053,0.061,0.629
100000,1,1.059,0.062,0.631
100000,1,1.044,0.061,0.630
100000,1,1.033,0.062,0.631
100000,1,1.043,0.062,0.630
