nParts,k,frameMs,editMs,gpuMs
10000,1,0.430,0.019,0.197
10000,1,0.530,0.030,0.198
10000,1,0.441,0.022,0.198
10000,1,0.436,0.020,0.198
10000,1,0.427,0.020,0.197
10000,1,0.427,0.019,0.198
10000,1,0.449,0.020,0.198
10000,1,0.446,0.022,0.197
10000,1,0.451,0.022,0.198
10000,1,0.447,0.021,0.197
10000,1,0.441,0.021,0.197
10000,1,0.433,0.020,0.197
10000,1,0.452,0.019,0.197
10000,1,0.431,0.020,0.198
10000,1,0.443,0.018,0.197
10000,1,0.442,0.021,0.197
10000,1,0.449,0.020,0.197
10000,1,0.450,0.021,0.198
10000,1,0.444,0.021,0.197
10000,1,0.445,0.021,0.197
10000,1,0.452,0.020,0.197
10000,1,0.440,0.023,0.198
10000,1,0.431,0.019,0.196
10000,1,0.442,0.019,0.197
10000,1,0.430,0.020,0.197
10000,1,0.436,0.019,0.198
10000,1,0.430,0.019,0.197
10000,1,0.431,0.023,0.196
10000,1,0.445,0.021,0.198
10000,1,0.440,0.021,0.197
10000,1,0.441,0.021,0.197
10000,1,0.428,0.021,0.197
10000,1,0.442,0.019,0.197
10000,1,0.427,0.020,0.197
10000,1,0.436,0.019,0.197
10000,1,0.434,0.019,0.197
10000,1,0.431,0.019,0.197
10000,1,1.389,0.020,0.198
10000,1,0.464,0.025,0.197
10000,1,0.446,0.021,0.198
10000,1,0.434,0.021,0.197
10000,1,0.445,0.020,0.198
10000,1,0.431,0.019,0.197
10000,1,0.443,0.019,0.198
10000,1,0.436,0.020,0.197
10000,1,0.429,0.019,0.197
10000,1,0.448,0.020,0.197
10000,1,0.451,0.021,0.197
10000,1,0.441,0.021,0.197
10000,1,0.427,0.019,0.197
10000,1,0.431,0.019,0.197
10000,1,0.427,0.020,0.196
10000,1,0.441,0.020,0.197
10000,1,0.439,0.022,0.197
10000,1,0.444,0.021,0.197
10000,1,0.450,0.021,0.197
10000,1,0.428,0.019,0.197
10000,1,0.451,0.019,0.197
10000,1,0.448,0.020,0.197
10000,1,0.455,0.021,0.197
10000,1,0.437,0.021,0.198
10000,1,0.448,0.019,0.197
10000,1,0.428,0.019,0.197
10000,1,0.446,0.019,0.197
10000,1,0.473,0.019,0.197
10000,1,0.441,0.024,0.197
10000,1,0.438,0.021,0.197
10000,1,0.429,0.019,0.197
10000,1,0.445,0.019,0.197
10000,1,0.441,0.021,0.197
10000,1,0.443,0.021,0.196
10000,1,0.444,0.021,0.197
10000,1,0.467,0.021,0.198
10000,1,0.434,0.021,0.196
10000,1,0.433,0.019,0.197
