nParts,k,frameMs,editMs,gpuMs
1000,1,0.521,0.086,0.020
1000,1,0.603,0.097,0.021
1000,1,0.556,0.096,0.021
1000,1,0.528,0.074,0.021
1000,1,0.660,0.115,0.020
1000,1,0.563,0.076,0.021
1000,1,0.513,0.075,0.021
1000,1,0.540,0.092,0.021
1000,1,9.152,0.080,0.021
1000,1,0.669,0.109,0.021
1000,1,0.509,0.080,0.021
1000,1,0.505,0.076,0.021
1000,1,0.487,0.074,0.021
1000,1,0.506,0.075,0.022
1000,1,0.528,0.092,0.021
1000,1,0.522,0.073,0.020
1000,1,0.528,0.075,0.021
1000,1,0.503,0.083,0.020
1000,1,0.493,0.076,0.021
1000,1,0.503,0.074,0.021
1000,1,0.658,0.122,0.020
1000,1,0.487,0.076,0.021
1000,1,0.603,0.073,0.020
1000,1,0.514,0.080,0.021
1000,1,0.515,0.081,0.021
1000,1,1.473,0.078,0.021
1000,1,0.540,0.079,0.020
1000,1,0.510,0.074,0.021
1000,1,0.581,0.113,0.020
1000,1,0.516,0.079,0.020
1000,1,0.629,0.076,0.021
1000,1,0.512,0.079,0.021
1000,1,0.528,0.077,0.021
1000,1,0.500,0.076,0.021
1000,1,0.480,0.073,0.021
1000,1,0.516,0.072,0.021
1000,1,0.473,0.073,0.021
1000,1,0.573,0.073,0.021
1000,1,0.508,0.077,0.021
1000,1,0.506,0.084,0.021
1000,1,0.484,0.075,0.021
1000,1,0.634,0.085,0.020
1000,1,0.505,0.075,0.021
1000,1,0.477,0.073,0.021
1000,1,0.486,0.072,0.021
1000,1,0.484,0.071,0.021
1000,1,0.525,0.088,0.021
1000,1,0.482,0.074,0.021
1000,1,0.482,0.071,0.022
1000,1,0.481,0.074,0.021
1000,1,0.506,0.073,0.020
1000,1,0.480,0.072,0.021
1000,1,0.486,0.072,0.020
1000,1,0.471,0.071,0.021
1000,1,0.490,0.071,0.020
1000,1,0.499,0.072,0.021
1000,1,0.521,0.077,0.021
1000,1,0.520,0.086,0.020
1000,1,0.490,0.072,0.020
1000,1,0.469,0.071,0.021
1000,1,0.490,0.073,0.020
1000,1,0.472,0.072,0.021
1000,1,0.493,0.071,0.020
1000,1,0.556,0.072,0.020
1000,1,0.522,0.080,0.021
1000,1,0.492,0.074,0.021
1000,1,0.491,0.073,0.020
1000,1,0.519,0.073,0.021
1000,1,0.563,0.101,0.020
1000,1,0.474,0.073,0.020
1000,1,0.492,0.083,0.021
1000,1,0.473,0.072,0.021
1000,1,0.484,0.081,0.021
1000,1,0.468,0.070,0.021
1000,1,0.518,0.072,0.021
1000,1,0.475,0.073,0.021
1000,1,0.581,0.082,0.020
1000,1,0.669,0.116,0.021
1000,1,0.481,0.076,0.020
1000,1,0.485,0.074,0.021
1000,1,0.483,0.073,0.021
1000,1,0.521,0.072,0.020
1000,1,0.565,0.090,0.020
1000,1,0.489,0.072,0.020
1000,1,0.466,0.071,0.020
1000,1,0.501,0.072,0.020
1000,1,0.469,0.071,0.021
1000,1,0.487,0.071,0.021
1000,1,0.592,0.072,0.020
1000,1,0.501,0.076,0.021
1000,1,0.508,0.074,0.020
1000,1,0.561,0.085,0.021
1000,1,0.558,0.105,0.020
1000,1,0.541,0.081,0.020
1000,1,0.574,0.076,0.020
1000,1,0.528,0.083,0.019
1000,1,0.504,0.075,0.020
1000,1,0.483,0.074,0.020
1000,1,0.490,0.073,0.021
1000,1,0.485,0.073,0.020
1000,1,0.493,0.075,0.020
1000,1,0.473,0.072,0.021
1000,1,0.491,0.073,0.020
1000,1,0.474,0.072,0.020
1000,1,0.491,0.073,0.020
1000,1,0.482,0.073,0.020
1000,1,0.501,0.072,0.020
1000,1,0.479,0.070,0.020
1000,1,0.487,0.073,0.021
1000,1,0.471,0.071,0.020
1000,1,0.485,0.071,0.020
1000,1,0.481,0.071,0.020
1000,1,0.555,0.078,0.021
1000,1,0.470,0.073,0.021
1000,1,0.493,0.071,0.020
1000,1,0.484,0.073,0.020
1000,1,0.491,0.071,0.020
1000,1,0.477,0.070,0.020
1000,1,0.480,0.071,0.021
1000,1,0.593,0.071,0.020
1000,1,0.494,0.085,0.021
1000,1,0.475,0.070,0.020
1000,1,0.487,0.082,0.020
1000,1,0.470,0.072,0.021
1000,1,0.496,0.072,0.021
1000,1,0.450,0.072,0.021
1000,1,0.489,0.071,0.021
1000,1,0.476,0.071,0.019
1000,1,0.485,0.071,0.020
1000,1,0.469,0.071,0.020
1000,1,0.482,0.070,0.021
1000,1,0.470,0.072,0.021
1000,1,0.477,0.072,0.021
1000,1,0.468,0.071,0.021
1000,1,0.483,0.070,0.020
1000,1,0.472,0.072,0.021
1000,1,0.484,0.073,0.021
1000,1,0.479,0.071,0.020
1000,1,0.494,0.073,0.020
1000,1,0.467,0.072,0.021
1000,1,0.482,0.075,0.021
1000,1,0.466,0.072,0.021
1000,1,0.480,0.072,0.020
1000,1,0.464,0.072,0.020
1000,1,0.485,0.073,0.020
1000,1,0.485,0.072,0.020
1000,1,0.505,0.072,0.021
1000,1,0.527,0.077,0.020
1000,1,0.495,0.074,0.020
1000,1,0.481,0.073,0.020
1000,1,0.488,0.072,0.021
1000,1,0.471,0.073,0.020
1000,1,0.491,0.073,0.021
1000,1,0.479,0.074,0.021
1000,1,0.489,0.074,0.021
1000,1,0.475,0.072,0.020
1000,1,0.489,0.073,0.021
1000,1,0.490,0.079,0.020
1000,1,0.496,0.079,0.020
1000,1,0.485,0.075,0.021
1000,1,0.493,0.077,0.021
1000,1,0.479,0.076,0.020
1000,1,0.492,0.075,0.021
1000,1,0.498,0.075,0.019
1000,1,0.511,0.079,0.020
1000,1,0.485,0.076,0.021
1000,1,0.499,0.079,0.020
1000,1,0.489,0.078,0.020
1000,1,0.495,0.076,0.020
1000,1,0.482,0.077,0.021
1000,1,0.503,0.077,0.021
1000,1,0.484,0.076,0.020
1000,1,0.489,0.077,0.021
1000,1,0.491,0.079,0.022
1000,1,0.486,0.078,0.021
1000,1,0.484,0.077,0.020
1000,1,0.492,0.078,0.020
1000,1,0.482,0.078,0.021
1000,1,0.496,0.077,0.020
1000,1,0.533,0.082,0.020
1000,1,0.506,0.078,0.019
1000,1,0.477,0.076,0.021
1000,1,0.491,0.077,0.021
1000,1,0.473,0.076,0.021
1000,1,0.492,0.076,0.020
1000,1,0.480,0.077,0.020
1000,1,0.489,0.077,0.021
1000,1,0.480,0.075,0.020
1000,1,0.500,0.075,0.020
1000,1,0.476,0.078,0.020
1000,1,0.493,0.077,0.020
1000,1,0.479,0.076,0.021
1000,1,0.499,0.077,0.020
1000,1,0.474,0.078,0.020
1000,1,0.492,0.078,0.021
1000,1,0.474,0.075,0.021
1000,1,0.489,0.075,0.021
1000,1,0.488,0.081,0.019
1000,1,0.488,0.075,0.021
1000,1,0.471,0.076,0.021
1000,1,0.488,0.075,0.020
1000,1,0.473,0.076,0.020
1000,1,0.490,0.078,0.020
1000,1,0.473,0.076,0.021
1000,1,0.491,0.078,0.020
1000,1,0.487,0.078,0.020
1000,1,0.575,0.077,0.021
1000,1,0.506,0.084,0.020
1000,1,0.606,0.089,0.020
1000,1,0.509,0.082,0.020
1000,1,0.611,0.080,0.020
1000,1,0.521,0.083,0.020
1000,1,0.489,0.081,0.021
1000,1,0.497,0.079,0.020
1000,1,0.481,0.077,0.020
1000,1,0.516,0.079,0.020
1000,1,0.491,0.079,0.020
1000,1,0.499,0.078,0.020
1000,1,0.626,0.141,0.020
1000,1,0.498,0.088,0.021
1000,1,0.484,0.079,0.021
1000,1,0.492,0.084,0.021
1000,1,0.484,0.077,0.019
1000,1,0.491,0.088,0.020
1000,1,0.479,0.079,0.020
1000,1,0.496,0.087,0.020
1000,1,0.473,0.078,0.020
1000,1,0.562,0.089,0.019
1000,1,0.586,0.100,0.021
1000,1,0.480,0.077,0.020
1000,1,0.489,0.076,0.020
1000,1,0.480,0.077,0.020
1000,1,0.619,0.099,0.021
1000,1,0.592,0.079,0.020
1000,1,0.544,0.081,0.020
1000,1,0.503,0.079,0.021
1000,1,0.515,0.089,0.020
1000,1,0.518,0.076,0.020
1000,1,0.501,0.077,0.019
1000,1,0.501,0.077,0.020
1000,1,0.562,0.077,0.020
1000,1,0.513,0.082,0.019
1000,1,0.569,0.097,0.019
1000,1,0.507,0.080,0.020
1000,1,0.489,0.080,0.020
1000,1,0.576,0.077,0.020
1000,1,0.508,0.083,0.020
1000,1,0.591,0.080,0.020
1000,1,0.539,0.084,0.020
1000,1,0.533,0.082,0.019
1000,1,0.523,0.080,0.020
1000,1,0.513,0.079,0.020
1000,1,0.514,0.080,0.020
1000,1,0.489,0.078,0.020
1000,1,0.511,0.079,0.020
1000,1,0.499,0.078,0.019
1000,1,0.510,0.079,0.020
1000,1,0.497,0.079,0.020
1000,1,0.512,0.078,0.021
1000,1,0.492,0.077,0.020
1000,1,0.509,0.078,0.020
1000,1,0.485,0.078,0.019
1000,1,0.511,0.075,0.020
1000,1,0.497,0.078,0.019
1000,1,0.499,0.080,0.020
1000,1,0.496,0.078,0.020
1000,1,0.505,0.078,0.021
1000,1,0.491,0.077,0.020
1000,1,0.698,0.078,0.021
1000,1,0.664,0.110,0.021
1000,1,0.507,0.084,0.020
1000,1,0.504,0.080,0.019
1000,1,0.553,0.103,0.020
1000,1,0.500,0.079,0.020
1000,1,0.485,0.079,0.020
1000,1,0.597,0.077,0.020
1000,1,0.493,0.080,0.019
1000,1,0.481,0.077,0.020
1000,1,0.625,0.078,0.020
1000,1,0.496,0.082,0.019
1000,1,0.493,0.078,0.020
1000,1,0.475,0.077,0.020
1000,1,0.488,0.077,0.020
1000,1,0.477,0.079,0.019
1000,1,0.483,0.078,0.019
1000,1,0.482,0.077,0.020
1000,1,0.490,0.078,0.019
1000,1,0.473,0.079,0.020
1000,1,0.489,0.079,0.019
1000,1,0.475,0.078,0.020
1000,1,0.483,0.076,0.020
1000,1,0.476,0.077,0.020
1000,1,0.481,0.078,0.020
1000,1,0.491,0.077,0.019
1000,1,0.570,0.104,0.021
1000,1,0.477,0.080,0.020
1000,1,0.493,0.078,0.020
1000,1,0.474,0.078,0.020
1000,1,0.490,0.077,0.020
1000,1,0.481,0.077,0.020
1000,1,0.642,0.132,0.020
1000,1,0.481,0.079,0.019
1000,1,0.504,0.079,0.019
1000,1,0.531,0.087,0.019
1000,1,0.504,0.081,0.020
1000,1,0.499,0.077,0.020
1000,1,0.547,0.093,0.020
1000,1,0.483,0.079,0.019
1000,1,0.487,0.076,0.020
1000,1,0.477,0.077,0.020
1000,1,0.477,0.077,0.019
1000,1,0.488,0.078,0.021
1000,1,0.482,0.078,0.019
1000,1,0.476,0.078,0.020
1000,1,0.482,0.078,0.020
1000,1,0.476,0.078,0.019
1000,1,0.486,0.086,0.021
1000,1,0.475,0.077,0.019
1000,1,0.490,0.088,0.020
1000,1,0.477,0.078,0.020
1000,1,0.493,0.087,0.020
1000,1,0.473,0.078,0.020
1000,1,0.495,0.088,0.020
1000,1,0.473,0.077,0.019
1000,1,0.486,0.086,0.020
1000,1,0.480,0.076,0.019
1000,1,0.487,0.088,0.019
1000,1,0.469,0.076,0.020
1000,1,0.490,0.087,0.019
1000,1,0.472,0.077,0.020
1000,1,0.487,0.087,0.020
1000,1,0.484,0.077,0.019
1000,1,0.513,0.088,0.019
1000,1,0.476,0.076,0.019
1000,1,0.510,0.091,0.019
1000,1,0.484,0.078,0.020
1000,1,0.497,0.090,0.019
1000,1,0.696,0.080,0.019
1000,1,1.238,0.095,0.020
1000,1,2.164,1.715,0.020
1000,1,0.515,0.083,0.020
1000,1,0.477,0.080,0.019
1000,1,0.490,0.077,0.020
1000,1,0.503,0.088,0.019
1000,1,0.547,0.086,0.020
1000,1,0.505,0.081,0.020
1000,1,0.502,0.081,0.019
1000,1,0.474,0.077,0.019
1000,1,0.718,0.075,0.019
1000,1,0.462,0.077,0.019
1000,1,0.456,0.080,0.020
1000,1,0.565,0.075,0.019
1000,1,0.479,0.083,0.020
1000,1,0.464,0.077,0.020
1000,1,0.461,0.080,0.020
1000,1,0.461,0.076,0.020
1000,1,0.567,0.072,0.019
1000,1,0.679,0.226,0.020
1000,1,0.465,0.076,0.019
1000,1,0.488,0.073,0.020
1000,1,0.499,0.077,0.020
1000,1,0.464,0.076,0.020
1000,1,0.446,0.073,0.019
1000,1,0.447,0.072,0.019
1000,1,0.454,0.074,0.020
1000,1,0.481,0.071,0.019
1000,1,0.449,0.073,0.020
1000,1,0.622,0.070,0.019
1000,1,0.492,0.082,0.020
1000,1,0.456,0.075,0.019
1000,1,0.446,0.073,0.020
1000,1,0.453,0.071,0.020
1000,1,0.457,0.074,0.020
1000,1,0.460,0.071,0.020
1000,1,0.492,0.085,0.019
1000,1,0.441,0.073,0.020
1000,1,0.451,0.083,0.019
1000,1,0.433,0.072,0.019
1000,1,0.445,0.070,0.019
1000,1,0.432,0.071,0.020
1000,1,0.443,0.070,0.020
1000,1,0.433,0.071,0.020
1000,1,0.446,0.070,0.019
1000,1,0.435,0.071,0.019
1000,1,0.435,0.072,0.019
1000,1,0.457,0.081,0.020
1000,1,0.437,0.070,0.019
1000,1,0.445,0.069,0.020
1000,1,0.430,0.070,0.019
1000,1,0.442,0.070,0.019
1000,1,0.432,0.070,0.020
1000,1,0.444,0.069,0.020
1000,1,0.429,0.071,0.019
1000,1,0.430,0.070,0.019
1000,1,0.440,0.070,0.020
1000,1,0.446,0.069,0.019
1000,1,0.447,0.080,0.019
1000,1,0.430,0.070,0.020
1000,1,0.434,0.070,0.020
1000,1,0.428,0.069,0.020
