nParts,k,frameMs,editMs,gpuMs
2000,1,0.284,0.017,0.033
2000,1,0.336,0.026,0.034
2000,1,0.303,0.020,0.032
2000,1,0.258,0.020,0.033
2000,1,0.301,0.018,0.032
2000,1,0.375,0.019,0.033
2000,1,0.415,0.020,0.033
2000,1,0.276,0.019,0.033
2000,1,0.305,0.017,0.033
2000,1,0.296,0.017,0.033
2000,1,0.257,0.017,0.032
2000,1,0.221,0.017,0.033
2000,1,0.258,0.016,0.033
2000,1,0.296,0.018,0.033
2000,1,0.408,0.017,0.033
2000,1,0.323,0.018,0.033
2000,1,0.230,0.017,0.032
2000,1,0.221,0.016,0.033
2000,1,0.221,0.017,0.033
2000,1,0.784,0.017,0.034
2000,1,0.225,0.018,0.033
2000,1,0.225,0.019,0.033
2000,1,0.221,0.017,0.033
2000,1,0.222,0.017,0.032
2000,1,0.221,0.016,0.032
2000,1,0.228,0.016,0.033
2000,1,0.222,0.017,0.033
2000,1,0.228,0.017,0.033
2000,1,0.223,0.016,0.034
2000,1,0.264,0.017,0.033
2000,1,0.224,0.016,0.033
2000,1,0.224,0.016,0.033
2000,1,0.225,0.017,0.033
2000,1,0.224,0.017,0.033
2000,1,0.254,0.017,0.033
2000,1,0.219,0.016,0.032
2000,1,0.221,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.220,0.016,0.032
2000,1,0.220,0.016,0.033
2000,1,0.220,0.016,0.033
2000,1,0.221,0.016,0.033
2000,1,0.226,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.258,0.017,0.033
2000,1,0.223,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.261,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.223,0.017,0.033
2000,1,0.219,0.017,0.033
2000,1,0.219,0.016,0.033
2000,1,0.219,0.017,0.032
2000,1,0.224,0.017,0.032
2000,1,0.220,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.221,0.016,0.033
2000,1,0.231,0.016,0.032
2000,1,0.229,0.017,0.033
2000,1,0.228,0.017,0.033
2000,1,0.226,0.017,0.033
2000,1,0.244,0.017,0.033
2000,1,0.325,0.019,0.033
2000,1,0.317,0.020,0.033
2000,1,0.292,0.018,0.033
2000,1,0.294,0.018,0.033
2000,1,0.292,0.017,0.033
2000,1,0.285,0.018,0.032
2000,1,0.284,0.018,0.033
2000,1,0.284,0.017,0.033
2000,1,0.283,0.017,0.032
2000,1,0.282,0.017,0.033
2000,1,0.288,0.018,0.033
2000,1,0.281,0.017,0.033
2000,1,0.282,0.018,0.032
2000,1,0.282,0.018,0.033
2000,1,0.283,0.017,0.033
2000,1,0.280,0.017,0.033
2000,1,0.283,0.018,0.033
2000,1,0.282,0.017,0.033
2000,1,0.285,0.018,0.032
2000,1,0.283,0.017,0.033
2000,1,0.282,0.017,0.033
2000,1,0.281,0.017,0.033
2000,1,0.284,0.018,0.033
2000,1,0.283,0.017,0.032
2000,1,0.285,0.017,0.033
2000,1,0.281,0.017,0.033
2000,1,0.281,0.018,0.033
2000,1,0.281,0.017,0.033
2000,1,0.282,0.018,0.033
2000,1,0.283,0.017,0.033
2000,1,0.281,0.018,0.033
2000,1,0.282,0.017,0.033
2000,1,0.284,0.018,0.033
2000,1,2.179,0.017,0.038
2000,1,0.293,0.019,0.033
2000,1,0.288,0.018,0.033
2000,1,0.281,0.018,0.033
2000,1,0.281,0.017,0.033
2000,1,0.283,0.017,0.033
2000,1,0.282,0.018,0.033
2000,1,0.284,0.018,0.033
2000,1,0.289,0.018,0.033
2000,1,0.282,0.017,0.033
2000,1,0.280,0.017,0.032
2000,1,0.280,0.017,0.033
2000,1,0.288,0.018,0.032
2000,1,0.281,0.017,0.033
2000,1,0.280,0.017,0.033
2000,1,0.286,0.017,0.033
2000,1,0.284,0.017,0.033
2000,1,0.280,0.018,0.033
2000,1,0.280,0.017,0.033
2000,1,0.280,0.017,0.033
2000,1,0.282,0.018,0.033
2000,1,0.281,0.018,0.033
2000,1,0.280,0.017,0.033
2000,1,0.281,0.017,0.033
2000,1,0.281,0.018,0.033
2000,1,0.282,0.017,0.033
2000,1,0.291,0.017,0.033
2000,1,0.284,0.019,0.033
2000,1,0.282,0.019,0.033
2000,1,0.282,0.018,0.033
2000,1,0.265,0.018,0.033
2000,1,0.366,0.019,0.033
2000,1,0.314,0.018,0.032
2000,1,0.231,0.018,0.033
2000,1,0.225,0.017,0.033
2000,1,0.223,0.017,0.033
2000,1,0.223,0.017,0.033
2000,1,0.224,0.017,0.033
2000,1,0.222,0.016,0.033
2000,1,0.223,0.017,0.033
2000,1,0.223,0.017,0.033
2000,1,0.235,0.017,0.033
2000,1,0.254,0.017,0.033
2000,1,0.249,0.016,0.032
2000,1,0.220,0.016,0.033
2000,1,0.219,0.016,0.033
2000,1,0.220,0.016,0.033
2000,1,0.224,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.221,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.221,0.017,0.033
2000,1,0.315,0.017,0.034
2000,1,0.253,0.017,0.033
2000,1,0.220,0.016,0.033
2000,1,0.217,0.017,0.033
2000,1,0.223,0.017,0.032
2000,1,0.222,0.017,0.033
