nParts,k,frameMs,editMs,gpuMs
10000,1,1.358,0.076,0.085
10000,1,1.766,0.133,0.092
10000,1,1.242,0.088,0.084
10000,1,3.361,0.091,0.091
10000,1,1.392,0.085,0.085
10000,1,2.142,0.077,0.089
10000,1,1.070,0.092,0.085
10000,1,1.164,0.072,0.085
10000,1,1.014,0.065,0.084
10000,1,0.884,0.063,0.085
10000,1,0.787,0.061,0.085
10000,1,0.987,0.065,0.084
10000,1,1.134,0.064,0.084
10000,1,0.930,0.059,0.084
10000,1,0.914,0.060,0.085
10000,1,0.965,0.057,0.084
10000,1,1.020,0.065,0.085
10000,1,0.909,0.058,0.084
10000,1,0.866,0.059,0.085
10000,1,0.882,0.056,0.085
10000,1,0.942,0.058,0.084
10000,1,0.928,0.061,0.085
10000,1,15.786,0.060,0.090
10000,1,3.275,0.084,0.090
10000,1,0.982,0.073,0.085
10000,1,0.842,0.059,0.085
10000,1,0.790,0.055,0.085
10000,1,0.817,0.058,0.085
10000,1,1.064,0.054,0.085
10000,1,0.984,0.056,0.084
10000,1,0.724,0.055,0.085
10000,1,0.780,0.055,0.085
10000,1,0.813,0.054,0.084
10000,1,0.895,0.055,0.084
10000,1,0.872,0.055,0.085
10000,1,0.689,0.054,0.085
10000,1,0.917,0.055,0.085
10000,1,0.920,0.059,0.085
10000,1,0.810,0.065,0.085
10000,1,0.790,0.059,0.084
10000,1,1.016,0.060,0.085
10000,1,0.929,0.059,0.085
10000,1,1.060,0.057,0.085
10000,1,0.924,0.056,0.084
10000,1,0.752,0.056,0.085
10000,1,0.868,0.059,0.085
10000,1,0.932,0.057,0.084
10000,1,0.968,0.055,0.084
10000,1,0.961,0.056,0.085
10000,1,0.983,0.058,0.085
10000,1,1.109,0.077,0.085
10000,1,1.042,0.059,0.085
10000,1,1.048,0.063,0.085
10000,1,1.105,0.061,0.085
10000,1,1.274,0.061,0.084
10000,1,1.205,0.062,0.085
10000,1,1.130,0.062,0.085
10000,1,1.071,0.064,0.085
10000,1,1.107,0.060,0.084
10000,1,1.042,0.063,0.085
10000,1,0.951,0.060,0.084
10000,1,1.147,0.059,0.084
10000,1,1.167,0.057,0.085
10000,1,0.982,0.059,0.085
10000,1,1.092,0.056,0.085
10000,1,1.209,0.059,0.084
10000,1,1.252,0.059,0.085
10000,1,1.134,0.061,0.085
10000,1,1.208,0.063,0.085
10000,1,1.086,0.062,0.085
10000,1,0.838,0.061,0.085
10000,1,0.830,0.057,0.085
10000,1,2.363,0.058,0.091
10000,1,1.114,0.069,0.085
10000,1,1.138,0.060,0.085
10000,1,1.183,0.062,0.085
10000,1,1.124,0.059,0.084
10000,1,1.039,0.060,0.085
10000,1,1.202,0.065,0.085
10000,1,1.138,0.066,0.084
10000,1,1.002,0.062,0.084
10000,1,1.076,0.057,0.084
10000,1,1.094,0.060,0.085
10000,1,1.054,0.059,0.085
10000,1,0.953,0.057,0.084
10000,1,1.106,0.057,0.084
10000,1,1.083,0.057,0.085
10000,1,1.001,0.057,0.085
10000,1,1.108,0.064,0.085
