nParts,k,frameMs,editMs,gpuMs
5000,1,0.241,0.018,0.050
5000,1,0.313,0.025,0.050
5000,1,0.395,0.020,0.049
5000,1,0.288,0.021,0.050
5000,1,0.350,0.019,0.050
5000,1,0.255,0.019,0.050
5000,1,0.251,0.018,0.050
5000,1,0.245,0.018,0.050
5000,1,0.246,0.018,0.049
5000,1,0.243,0.018,0.050
5000,1,0.257,0.018,0.049
5000,1,0.269,0.019,0.050
5000,1,0.252,0.018,0.049
5000,1,0.249,0.018,0.050
5000,1,0.249,0.018,0.050
5000,1,0.249,0.018,0.050
5000,1,0.262,0.018,0.050
5000,1,0.250,0.018,0.050
5000,1,0.249,0.018,0.049
5000,1,0.860,0.018,0.051
5000,1,0.256,0.019,0.050
5000,1,0.254,0.021,0.049
5000,1,0.253,0.018,0.050
5000,1,0.252,0.018,0.049
5000,1,0.250,0.018,0.049
5000,1,0.251,0.018,0.050
5000,1,0.310,0.019,0.050
5000,1,0.251,0.018,0.050
5000,1,0.283,0.019,0.049
5000,1,0.264,0.020,0.049
5000,1,0.251,0.019,0.050
5000,1,0.256,0.019,0.049
5000,1,0.250,0.018,0.050
5000,1,0.247,0.018,0.050
5000,1,0.251,0.018,0.049
5000,1,0.247,0.018,0.049
5000,1,0.248,0.018,0.050
5000,1,0.247,0.018,0.049
5000,1,0.283,0.018,0.049
5000,1,0.344,0.021,0.049
5000,1,0.318,0.020,0.049
5000,1,0.254,0.019,0.049
5000,1,0.259,0.019,0.049
5000,1,0.267,0.018,0.050
5000,1,0.247,0.018,0.049
5000,1,0.254,0.019,0.049
5000,1,0.311,0.018,0.049
5000,1,0.251,0.019,0.050
5000,1,0.296,0.018,0.050
5000,1,0.376,0.019,0.050
5000,1,0.339,0.020,0.050
5000,1,0.319,0.019,0.049
5000,1,0.307,0.019,0.049
5000,1,0.247,0.018,0.049
5000,1,0.251,0.018,0.050
5000,1,0.248,0.018,0.049
5000,1,0.246,0.018,0.050
5000,1,0.362,0.018,0.049
5000,1,0.278,0.021,0.049
5000,1,0.258,0.019,0.049
5000,1,0.255,0.019,0.049
5000,1,0.253,0.018,0.049
5000,1,0.251,0.018,0.049
5000,1,0.253,0.018,0.049
5000,1,0.248,0.018,0.049
5000,1,0.251,0.018,0.049
5000,1,0.262,0.018,0.049
5000,1,0.262,0.018,0.049
5000,1,0.264,0.019,0.049
5000,1,0.275,0.018,0.050
5000,1,0.299,0.021,0.049
5000,1,0.260,0.019,0.050
5000,1,0.250,0.019,0.050
5000,1,0.249,0.019,0.050
5000,1,0.267,0.018,0.050
5000,1,0.253,0.019,0.049
5000,1,0.246,0.018,0.050
5000,1,0.253,0.019,0.049
5000,1,0.257,0.019,0.049
5000,1,0.256,0.018,0.049
5000,1,0.254,0.018,0.049
5000,1,0.276,0.019,0.050
5000,1,0.255,0.018,0.050
5000,1,0.253,0.018,0.049
5000,1,0.255,0.018,0.050
5000,1,0.257,0.018,0.049
5000,1,0.261,0.018,0.049
5000,1,0.253,0.018,0.050
5000,1,0.250,0.018,0.050
5000,1,0.254,0.019,0.049
5000,1,0.253,0.018,0.050
5000,1,0.261,0.019,0.049
5000,1,7.614,0.018,0.054
5000,1,0.295,0.030,0.050
5000,1,0.251,0.019,0.050
5000,1,0.248,0.019,0.049
5000,1,2.190,0.019,0.056
5000,1,0.270,0.025,0.050
5000,1,0.250,0.019,0.049
5000,1,0.247,0.020,0.049
5000,1,0.247,0.018,0.050
5000,1,0.245,0.018,0.049
5000,1,0.245,0.018,0.049
5000,1,0.249,0.018,0.050
5000,1,0.251,0.018,0.049
5000,1,0.246,0.018,0.049
5000,1,0.247,0.018,0.050
5000,1,0.249,0.018,0.049
5000,1,0.245,0.018,0.049
5000,1,0.246,0.018,0.050
5000,1,0.245,0.018,0.049
5000,1,0.246,0.018,0.049
5000,1,0.256,0.019,0.050
5000,1,0.245,0.018,0.049
5000,1,0.247,0.018,0.049
5000,1,0.245,0.018,0.049
5000,1,0.248,0.018,0.050
5000,1,0.244,0.018,0.049
5000,1,0.245,0.018,0.050
5000,1,0.244,0.018,0.049
5000,1,0.247,0.018,0.049
5000,1,0.245,0.018,0.049
5000,1,0.246,0.019,0.050
5000,1,0.244,0.018,0.049
5000,1,0.244,0.018,0.049
