nParts,k,frameMs,editMs,gpuMs
100000,1,1.058,0.017,0.666
100000,1,1.347,0.018,0.669
100000,1,1.073,0.021,0.668
100000,1,1.044,0.021,0.666
100000,1,1.054,0.020,0.667
100000,1,1.228,0.016,0.838
100000,1,1.067,0.021,0.667
100000,1,1.048,0.022,0.667
100000,1,1.043,0.021,0.668
100000,1,1.074,0.021,0.666
100000,1,1.065,0.021,0.667
100000,1,0.999,0.020,0.668
100000,1,0.958,0.021,0.668
100000,1,0.931,0.019,0.667
100000,1,0.926,0.015,0.667
100000,1,0.991,0.018,0.666
100000,1,0.956,0.015,0.668
100000,1,1.165,0.023,0.668
100000,1,1.166,0.016,0.666
100000,1,1.688,0.021,0.670
100000,1,1.151,0.021,0.848
100000,1,1.162,0.024,0.666
100000,1,1.144,0.025,0.665
100000,1,1.074,0.022,0.666
100000,1,1.067,0.022,0.667
100000,1,1.002,0.017,0.669
100000,1,0.993,0.020,0.666
100000,1,1.025,0.024,0.668
100000,1,1.075,0.023,0.667
100000,1,1.052,0.022,0.668
100000,1,0.987,0.021,0.668
100000,1,1.080,0.021,0.667
100000,1,1.046,0.016,0.668
100000,1,1.005,0.021,0.668
100000,1,0.980,0.022,0.667
100000,1,1.065,0.016,0.666
100000,1,1.127,0.021,0.763
100000,1,1.090,0.021,0.669
100000,1,1.111,0.022,0.667
100000,1,1.052,0.021,0.666
100000,1,1.055,0.021,0.668
100000,1,1.148,0.020,0.668
100000,1,1.153,0.016,0.668
100000,1,1.170,0.016,0.669
100000,1,1.045,0.016,0.670
100000,1,1.067,0.021,0.669
100000,1,1.075,0.017,0.668
100000,1,1.049,0.016,0.670
100000,1,1.023,0.022,0.669
100000,1,1.066,0.021,0.669
100000,1,1.119,0.021,0.669
100000,1,1.323,0.017,0.862
100000,1,1.000,0.021,0.669
100000,1,1.078,0.021,0.670
100000,1,1.078,0.021,0.670
100000,1,1.058,0.016,0.669
100000,1,1.034,0.025,0.669
100000,1,0.908,0.017,0.669
100000,1,0.906,0.021,0.667
100000,1,1.035,0.015,0.670
100000,1,0.986,0.016,0.670
100000,1,0.999,0.016,0.670
100000,1,1.047,0.021,0.669
100000,1,1.000,0.021,0.669
100000,1,1.042,0.026,0.669
100000,1,1.129,0.021,0.670
100000,1,1.136,0.021,0.668
100000,1,1.230,0.021,0.747
100000,1,1.455,0.017,0.958
100000,1,1.165,0.024,0.668
100000,1,1.174,0.021,0.669
100000,1,1.102,0.019,0.668
100000,1,1.185,0.021,0.667
100000,1,1.078,0.017,0.668
100000,1,1.085,0.017,0.667
100000,1,1.140,0.021,0.668
100000,1,1.164,0.016,0.667
100000,1,1.170,0.021,0.668
100000,1,1.073,0.021,0.669
100000,1,1.071,0.021,0.668
100000,1,1.153,0.021,0.667
100000,1,1.101,0.021,0.670
100000,1,1.094,0.021,0.668
100000,1,1.152,0.021,0.668
100000,1,1.036,0.021,0.667
100000,1,1.015,0.022,0.668
100000,1,1.008,0.017,0.668
100000,1,0.893,0.016,0.668
100000,1,1.072,0.021,0.669
100000,1,1.075,0.017,0.667
100000,1,1.116,0.021,0.668
100000,1,1.067,0.021,0.668
100000,1,1.157,0.016,0.667
100000,1,1.166,0.017,0.667
100000,1,1.040,0.017,0.668
100000,1,1.124,0.023,0.667
100000,1,3.401,0.021,0.692
100000,1,0.989,0.017,0.668
100000,1,1.006,0.021,0.667
100000,1,1.095,0.021,0.668
100000,1,1.057,0.021,0.668
100000,1,1.091,0.016,0.669
100000,1,1.171,0.021,0.667
100000,1,1.163,0.021,0.668
100000,1,1.015,0.017,0.669
100000,1,1.137,0.022,0.668
100000,1,1.143,0.016,0.669
100000,1,1.089,0.021,0.667
100000,1,1.149,0.022,0.667
100000,1,1.022,0.016,0.670
100000,1,0.994,0.017,0.667
100000,1,1.090,0.017,0.668
100000,1,1.074,0.021,0.669
100000,1,1.067,0.021,0.668
100000,1,1.067,0.021,0.668
100000,1,1.016,0.021,0.668
100000,1,0.961,0.016,0.668
100000,1,1.058,0.021,0.667
100000,1,1.055,0.023,0.668
100000,1,1.008,0.021,0.667
100000,1,1.061,0.021,0.667
100000,1,1.052,0.017,0.668
100000,1,1.057,0.021,0.668
100000,1,0.969,0.016,0.667
100000,1,1.152,0.016,0.668
100000,1,1.153,0.021,0.669
100000,1,1.162,0.021,0.668
100000,1,0.956,0.021,0.668
100000,1,1.034,0.022,0.668
100000,1,1.131,0.017,0.667
100000,1,1.149,0.021,0.668
100000,1,1.098,0.021,0.669
100000,1,1.067,0.021,0.667
100000,1,1.110,0.021,0.669
100000,1,1.164,0.021,0.668
100000,1,1.083,0.016,0.667
100000,1,1.159,0.017,0.670
100000,1,1.127,0.017,0.667
100000,1,0.908,0.020,0.668
100000,1,0.997,0.016,0.669
100000,1,1.079,0.019,0.669
100000,1,1.090,0.018,0.667
100000,1,1.057,0.018,0.668
100000,1,1.030,0.017,0.667
100000,1,1.018,0.017,0.668
100000,1,1.086,0.017,0.667
100000,1,0.984,0.023,0.668
100000,1,1.030,0.017,0.668
100000,1,1.024,0.017,0.667
100000,1,1.013,0.017,0.668
100000,1,1.008,0.017,0.669
100000,1,0.996,0.017,0.667
100000,1,1.057,0.017,0.668
100000,1,1.026,0.021,0.668
100000,1,1.047,0.017,0.668
100000,1,1.156,0.021,0.668
100000,1,1.015,0.016,0.669
100000,1,0.896,0.022,0.667
100000,1,0.904,0.021,0.668
100000,1,0.920,0.019,0.666
100000,1,1.030,0.015,0.668
100000,1,0.971,0.018,0.666
100000,1,0.939,0.017,0.668
100000,1,0.950,0.018,0.668
100000,1,1.024,0.016,0.669
100000,1,0.943,0.016,0.668
100000,1,1.151,0.017,0.668
100000,1,0.997,0.018,0.667
100000,1,0.988,0.022,0.667
100000,1,0.947,0.022,0.669
100000,1,1.091,0.017,0.669
100000,1,1.145,0.018,0.668
100000,1,1.070,0.022,0.668
100000,1,0.889,0.017,0.669
100000,1,0.870,0.017,0.668
100000,1,0.969,0.016,0.668
100000,1,1.012,0.016,0.667
100000,1,1.029,0.016,0.667
100000,1,1.044,0.016,0.667
100000,1,1.114,0.016,0.667
100000,1,1.148,0.016,0.667
100000,1,1.052,0.017,0.668
100000,1,1.161,0.022,0.668
100000,1,1.016,0.016,0.669
100000,1,1.061,0.016,0.668
100000,1,1.061,0.024,0.668
100000,1,1.058,0.022,0.668
100000,1,1.062,0.016,0.667
100000,1,1.010,0.022,0.668
100000,1,1.026,0.024,0.670
100000,1,1.004,0.017,0.668
100000,1,1.032,0.016,0.667
100000,1,1.023,0.022,0.668
100000,1,1.008,0.017,0.667
100000,1,1.014,0.017,0.668
100000,1,1.058,0.024,0.668
100000,1,0.977,0.016,0.668
100000,1,1.018,0.017,0.668
100000,1,1.065,0.024,0.668
100000,1,1.044,0.023,0.668
100000,1,0.978,0.020,0.668
100000,1,1.066,0.016,0.667
100000,1,1.067,0.016,0.669
100000,1,1.049,0.016,0.667
100000,1,0.951,0.017,0.668
100000,1,1.045,0.016,0.670
100000,1,1.051,0.016,0.668
100000,1,1.028,0.023,0.667
100000,1,1.067,0.023,0.668
100000,1,1.054,0.016,0.667
100000,1,1.061,0.017,0.668
100000,1,1.103,0.027,0.668
100000,1,0.994,0.021,0.668
100000,1,0.928,0.018,0.668
