nParts,k,frameMs,editMs,gpuMs
1000,1,0.217,0.015,0.026
1000,1,0.296,0.020,0.026
1000,1,0.336,0.018,0.026
1000,1,0.294,0.018,0.025
1000,1,0.290,0.017,0.026
1000,1,0.249,0.016,0.026
1000,1,0.212,0.017,0.026
1000,1,0.214,0.016,0.026
1000,1,0.212,0.016,0.026
1000,1,0.212,0.016,0.026
1000,1,0.222,0.016,0.025
1000,1,0.213,0.016,0.026
1000,1,0.211,0.016,0.026
1000,1,0.212,0.017,0.026
1000,1,0.211,0.016,0.026
1000,1,0.210,0.016,0.025
1000,1,0.214,0.016,0.026
1000,1,0.211,0.016,0.025
1000,1,0.212,0.016,0.026
1000,1,0.783,0.016,0.027
1000,1,0.218,0.018,0.026
1000,1,0.218,0.018,0.026
1000,1,0.218,0.017,0.025
1000,1,0.214,0.016,0.025
1000,1,0.260,0.017,0.026
1000,1,0.226,0.016,0.026
1000,1,0.211,0.017,0.026
1000,1,0.210,0.016,0.026
1000,1,0.210,0.016,0.026
1000,1,0.221,0.017,0.026
1000,1,0.227,0.016,0.025
1000,1,0.219,0.017,0.026
1000,1,0.216,0.016,0.026
1000,1,0.216,0.017,0.026
1000,1,0.218,0.016,0.025
1000,1,0.216,0.017,0.026
1000,1,0.214,0.017,0.025
1000,1,0.213,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.314,0.016,0.026
1000,1,0.347,0.018,0.025
1000,1,0.281,0.018,0.025
1000,1,0.302,0.016,0.026
1000,1,0.293,0.017,0.026
1000,1,0.218,0.017,0.025
1000,1,0.216,0.017,0.026
1000,1,0.214,0.016,0.026
1000,1,0.216,0.017,0.025
1000,1,0.215,0.016,0.026
1000,1,0.214,0.016,0.025
1000,1,0.216,0.017,0.026
1000,1,0.214,0.016,0.025
1000,1,0.213,0.016,0.026
1000,1,0.213,0.016,0.025
1000,1,0.217,0.016,0.026
1000,1,0.289,0.016,0.026
1000,1,0.220,0.017,0.025
1000,1,0.215,0.016,0.025
1000,1,0.224,0.016,0.025
1000,1,0.221,0.017,0.026
1000,1,0.218,0.017,0.025
1000,1,0.226,0.016,0.026
1000,1,0.214,0.016,0.026
1000,1,0.216,0.017,0.025
1000,1,0.215,0.016,0.025
1000,1,0.216,0.016,0.025
1000,1,0.217,0.016,0.025
1000,1,0.218,0.015,0.025
1000,1,0.213,0.016,0.025
1000,1,0.213,0.016,0.026
1000,1,0.214,0.016,0.026
1000,1,0.214,0.017,0.025
1000,1,0.213,0.016,0.025
1000,1,0.214,0.017,0.025
1000,1,0.213,0.016,0.025
1000,1,0.245,0.016,0.025
1000,1,0.300,0.018,0.026
1000,1,0.352,0.018,0.025
1000,1,0.362,0.017,0.026
1000,1,0.316,0.018,0.025
1000,1,0.288,0.016,0.025
1000,1,0.248,0.017,0.026
1000,1,0.215,0.016,0.025
1000,1,0.213,0.016,0.025
1000,1,0.288,0.016,0.025
1000,1,0.281,0.018,0.025
1000,1,0.276,0.017,0.026
1000,1,0.274,0.017,0.025
1000,1,0.272,0.017,0.025
1000,1,0.272,0.017,0.025
1000,1,0.278,0.017,0.025
1000,1,0.271,0.018,0.026
1000,1,0.272,0.017,0.025
1000,1,0.271,0.018,0.025
1000,1,0.272,0.017,0.025
1000,1,0.271,0.017,0.026
1000,1,2.186,0.017,0.030
1000,1,0.279,0.018,0.026
1000,1,0.254,0.020,0.025
1000,1,0.221,0.017,0.025
1000,1,0.217,0.016,0.025
1000,1,0.216,0.016,0.026
1000,1,0.215,0.017,0.025
1000,1,0.217,0.017,0.025
1000,1,0.224,0.017,0.025
1000,1,0.217,0.016,0.025
1000,1,0.243,0.016,0.025
1000,1,0.307,0.019,0.025
1000,1,0.226,0.018,0.026
1000,1,0.217,0.017,0.026
1000,1,0.269,0.016,0.026
1000,1,0.301,0.018,0.025
1000,1,0.226,0.017,0.026
1000,1,0.215,0.016,0.025
1000,1,0.223,0.023,0.026
1000,1,0.214,0.016,0.025
1000,1,0.213,0.016,0.025
1000,1,0.214,0.016,0.026
1000,1,0.213,0.016,0.026
1000,1,0.212,0.016,0.025
1000,1,0.212,0.016,0.026
1000,1,0.213,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.211,0.016,0.025
1000,1,0.213,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.211,0.016,0.025
1000,1,0.214,0.017,0.025
1000,1,0.212,0.016,0.026
1000,1,0.213,0.016,0.025
1000,1,0.213,0.016,0.025
1000,1,0.213,0.016,0.026
1000,1,0.220,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.212,0.016,0.026
1000,1,0.212,0.016,0.026
1000,1,0.211,0.016,0.025
1000,1,0.214,0.016,0.026
1000,1,0.213,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.212,0.017,0.025
1000,1,0.212,0.015,0.025
1000,1,0.210,0.015,0.025
1000,1,0.214,0.016,0.026
1000,1,0.213,0.016,0.026
1000,1,0.209,0.016,0.025
1000,1,0.209,0.016,0.025
1000,1,0.212,0.016,0.025
1000,1,0.212,0.015,0.025
1000,1,0.212,0.016,0.025
1000,1,0.324,0.017,0.026
1000,1,0.234,0.018,0.026
1000,1,0.216,0.016,0.025
1000,1,0.214,0.017,0.025
1000,1,0.212,0.016,0.025
1000,1,0.213,0.017,0.025
1000,1,0.224,0.016,0.026
