nParts,k,frameMs,editMs,gpuMs
5000,1,0.751,0.052,0.049
5000,1,1.095,0.067,0.050
5000,1,1.003,0.061,0.049
5000,1,0.897,0.056,0.049
5000,1,0.826,0.053,0.050
5000,1,0.826,0.056,0.049
5000,1,0.704,0.054,0.050
5000,1,0.744,0.055,0.050
5000,1,0.803,0.054,0.050
5000,1,0.813,0.052,0.050
5000,1,0.704,0.053,0.050
5000,1,0.782,0.052,0.049
5000,1,0.985,0.053,0.050
5000,1,0.809,0.052,0.050
5000,1,0.771,0.053,0.049
5000,1,0.684,0.052,0.049
5000,1,0.817,0.053,0.049
5000,1,1.038,0.056,0.049
5000,1,1.136,0.055,0.050
5000,1,0.730,0.057,0.050
5000,1,0.732,0.056,0.049
5000,1,0.996,0.055,0.049
5000,1,1.000,0.054,0.050
5000,1,2.985,0.058,0.056
5000,1,1.024,0.080,0.050
5000,1,0.813,0.058,0.049
5000,1,0.887,0.054,0.049
5000,1,1.000,0.054,0.049
5000,1,0.988,0.057,0.049
5000,1,0.687,0.054,0.050
5000,1,0.600,0.053,0.049
5000,1,0.730,0.052,0.050
5000,1,0.650,0.054,0.049
5000,1,0.698,0.053,0.050
5000,1,0.935,0.053,0.050
5000,1,0.778,0.059,0.050
5000,1,0.782,0.057,0.050
5000,1,0.748,0.053,0.050
5000,1,0.802,0.054,0.049
5000,1,0.846,0.054,0.049
5000,1,0.806,0.053,0.049
5000,1,0.899,0.055,0.050
5000,1,0.788,0.055,0.050
5000,1,0.735,0.056,0.050
5000,1,0.738,0.055,0.049
5000,1,0.639,0.057,0.050
5000,1,0.634,0.055,0.049
5000,1,0.707,0.056,0.050
5000,1,11.227,0.066,0.055
5000,1,0.997,0.074,0.049
5000,1,0.943,0.058,0.049
5000,1,0.881,0.058,0.049
5000,1,0.872,0.061,0.050
5000,1,0.869,0.053,0.049
5000,1,0.744,0.057,0.050
5000,1,0.827,0.059,0.050
5000,1,0.696,0.057,0.049
5000,1,0.637,0.054,0.049
5000,1,0.640,0.053,0.049
5000,1,0.714,0.053,0.049
5000,1,0.743,0.053,0.050
5000,1,0.702,0.054,0.050
5000,1,0.683,0.052,0.050
5000,1,0.625,0.053,0.049
5000,1,0.771,0.052,0.049
5000,1,0.849,0.054,0.049
5000,1,0.889,0.053,0.050
5000,1,0.777,0.052,0.049
5000,1,0.650,0.055,0.049
5000,1,0.643,0.052,0.049
5000,1,0.650,0.052,0.050
5000,1,0.668,0.051,0.050
5000,1,0.644,0.052,0.049
5000,1,0.876,0.051,0.050
5000,1,0.868,0.052,0.049
5000,1,0.820,0.056,0.050
5000,1,0.703,0.055,0.050
5000,1,0.961,0.054,0.050
5000,1,0.956,0.053,0.049
5000,1,0.936,0.053,0.049
5000,1,0.975,0.054,0.049
5000,1,0.977,0.054,0.050
5000,1,0.824,0.053,0.050
5000,1,0.679,0.052,0.050
5000,1,0.642,0.052,0.049
5000,1,0.647,0.052,0.050
5000,1,0.669,0.052,0.049
5000,1,0.655,0.052,0.049
5000,1,0.811,0.053,0.049
5000,1,0.846,0.051,0.049
5000,1,0.989,0.053,0.050
5000,1,1.066,0.055,0.049
5000,1,0.865,0.055,0.049
5000,1,0.655,0.054,0.050
5000,1,0.684,0.053,0.050
5000,1,0.747,0.054,0.049
5000,1,0.864,0.060,0.049
5000,1,0.704,0.056,0.050
5000,1,0.756,0.058,0.050
5000,1,0.655,0.054,0.050
5000,1,0.759,0.053,0.050
5000,1,0.761,0.053,0.049
5000,1,0.681,0.053,0.050
5000,1,0.637,0.052,0.050
5000,1,0.637,0.052,0.049
5000,1,0.756,0.052,0.049
5000,1,0.771,0.052,0.050
5000,1,0.638,0.052,0.049
5000,1,0.653,0.051,0.050
5000,1,0.864,0.053,0.049
5000,1,0.819,0.052,0.049
5000,1,0.846,0.053,0.050
5000,1,0.653,0.054,0.049
5000,1,0.640,0.053,0.049
5000,1,0.728,0.051,0.050
5000,1,0.839,0.051,0.049
5000,1,0.705,0.053,0.050
5000,1,0.780,0.053,0.049
5000,1,0.904,0.053,0.050
5000,1,1.056,0.058,0.049
5000,1,0.764,0.060,0.049
5000,1,2.314,0.056,0.054
5000,1,0.762,0.059,0.050
5000,1,0.817,0.052,0.049
5000,1,0.867,0.066,0.049
5000,1,0.763,0.052,0.050
5000,1,0.878,0.053,0.049
5000,1,0.996,0.053,0.050
5000,1,0.927,0.053,0.050
5000,1,1.050,0.052,0.049
5000,1,0.994,0.053,0.050
5000,1,0.789,0.052,0.050
5000,1,0.715,0.052,0.050
5000,1,0.695,0.052,0.050
5000,1,0.872,0.052,0.050
5000,1,0.921,0.052,0.050
5000,1,0.880,0.052,0.050
5000,1,0.893,0.057,0.050
5000,1,1.172,0.063,0.049
5000,1,1.079,0.056,0.049
5000,1,0.929,0.056,0.050
5000,1,0.887,0.054,0.050
5000,1,0.946,0.058,0.050
5000,1,1.091,0.060,0.049
5000,1,0.901,0.059,0.050
5000,1,0.711,0.060,0.050
5000,1,1.844,0.056,0.049
5000,1,1.097,0.059,0.050
5000,1,1.082,0.073,0.050
5000,1,0.842,0.056,0.050
5000,1,0.899,0.058,0.050
5000,1,0.695,0.054,0.050
5000,1,1.379,0.055,0.054
5000,1,0.755,0.064,0.049
5000,1,0.837,0.059,0.049
5000,1,0.752,0.056,0.050
5000,1,0.750,0.054,0.050
5000,1,0.889,0.055,0.050
5000,1,0.963,0.054,0.050
5000,1,1.106,0.058,0.049
5000,1,0.919,0.057,0.049
5000,1,1.052,0.056,0.050
5000,1,1.103,0.057,0.050
5000,1,0.992,0.057,0.050
5000,1,0.814,0.059,0.050
5000,1,2.475,0.064,0.055
5000,1,1.162,0.062,0.050
5000,1,0.842,0.058,0.050
5000,1,0.902,0.056,0.049
5000,1,0.800,0.056,0.049
5000,1,0.762,0.055,0.050
5000,1,0.689,0.058,0.050
5000,1,0.650,0.062,0.049
5000,1,0.667,0.057,0.050
5000,1,0.629,0.059,0.049
5000,1,0.585,0.056,0.050
5000,1,0.611,0.055,0.050
5000,1,0.687,0.054,0.050
5000,1,0.664,0.055,0.050
5000,1,0.715,0.054,0.049
5000,1,0.853,0.054,0.050
5000,1,0.887,0.054,0.050
5000,1,0.717,0.055,0.049
5000,1,0.706,0.056,0.050
5000,1,0.739,0.056,0.050
5000,1,0.656,0.055,0.050
5000,1,0.784,0.055,0.049
5000,1,0.743,0.055,0.050
5000,1,0.583,0.055,0.049
5000,1,0.581,0.054,0.049
5000,1,0.586,0.055,0.050
5000,1,0.717,0.056,0.050
5000,1,0.795,0.057,0.049
5000,1,2.607,0.055,0.054
5000,1,0.880,0.079,0.050
5000,1,0.695,0.068,0.050
5000,1,0.844,0.064,0.050
5000,1,0.813,0.059,0.049
5000,1,0.714,0.056,0.050
5000,1,0.974,0.057,0.050
5000,1,0.914,0.057,0.049
5000,1,0.601,0.055,0.050
5000,1,0.629,0.056,0.049
5000,1,0.619,0.057,0.049
5000,1,0.645,0.055,0.049
5000,1,0.930,0.060,0.050
5000,1,0.948,0.055,0.050
5000,1,0.657,0.055,0.049
5000,1,0.735,0.055,0.050
5000,1,0.624,0.055,0.050
5000,1,0.709,0.056,0.050
5000,1,0.698,0.055,0.050
5000,1,0.587,0.057,0.050
5000,1,0.623,0.055,0.050
5000,1,0.750,0.055,0.050
5000,1,0.705,0.055,0.050
5000,1,0.870,0.065,0.050
5000,1,0.801,0.059,0.050
5000,1,0.830,0.060,0.049
5000,1,0.683,0.056,0.049
5000,1,0.637,0.056,0.050
5000,1,0.673,0.056,0.050
5000,1,0.641,0.056,0.050
5000,1,0.593,0.057,0.050
5000,1,0.631,0.056,0.050
5000,1,0.711,0.056,0.050
5000,1,0.740,0.060,0.050
5000,1,0.903,0.057,0.050
5000,1,0.943,0.057,0.050
5000,1,1.006,0.057,0.049
5000,1,0.734,0.057,0.050
5000,1,0.756,0.057,0.049
