nParts,k,frameMs,editMs,gpuMs
200000,1,1.981,0.021,1.473
200000,1,2.012,0.022,1.506
200000,1,2.016,0.028,1.432
200000,1,1.964,0.022,1.412
200000,1,2.319,0.033,1.641
200000,1,1.966,0.023,1.400
200000,1,1.952,0.023,1.403
200000,1,1.980,0.021,1.405
200000,1,1.990,0.022,1.418
200000,1,1.673,0.022,1.239
200000,1,1.993,0.022,1.417
200000,1,1.943,0.035,1.408
200000,1,2.004,0.018,1.455
200000,1,1.994,0.022,1.442
200000,1,1.919,0.021,1.473
200000,1,1.502,0.024,1.251
200000,1,1.461,0.018,1.232
200000,1,1.642,0.021,1.228
200000,1,1.573,0.018,1.227
200000,1,2.779,0.022,1.490
200000,1,2.085,0.022,1.461
200000,1,2.324,0.024,1.639
200000,1,2.068,0.022,1.407
200000,1,1.887,0.023,1.416
200000,1,1.495,0.026,1.243
200000,1,1.525,0.027,1.244
200000,1,1.522,0.021,1.241
200000,1,1.820,0.022,1.457
200000,1,1.540,0.023,1.244
200000,1,2.037,0.022,1.504
200000,1,2.370,0.022,1.800
200000,1,1.604,0.023,1.237
200000,1,2.064,0.025,1.408
200000,1,2.135,0.022,1.398
200000,1,2.196,0.022,1.424
200000,1,2.118,0.020,1.498
200000,1,1.773,0.022,1.251
200000,1,1.751,0.017,1.238
200000,1,1.641,0.023,1.238
200000,1,2.192,0.022,1.699
200000,1,2.077,0.023,1.479
200000,1,1.596,0.022,1.232
200000,1,2.004,0.023,1.418
200000,1,1.993,0.027,1.434
200000,1,2.000,0.019,1.423
200000,1,2.034,0.022,1.479
200000,1,2.007,0.017,1.474
200000,1,1.774,0.018,1.363
200000,1,1.748,0.022,1.234
200000,1,1.675,0.022,1.233
200000,1,2.010,0.026,1.432
200000,1,2.031,0.017,1.480
200000,1,1.951,0.022,1.424
200000,1,1.960,0.021,1.402
200000,1,1.954,0.022,1.406
200000,1,1.915,0.023,1.413
200000,1,2.334,0.021,1.722
200000,1,1.997,0.017,1.424
200000,1,2.002,0.025,1.405
200000,1,1.958,0.023,1.401
200000,1,2.047,0.019,1.457
200000,1,2.030,0.023,1.474
200000,1,2.026,0.022,1.422
200000,1,1.984,0.020,1.411
200000,1,2.261,0.022,1.637
200000,1,2.034,0.021,1.426
200000,1,2.061,0.017,1.426
200000,1,2.066,0.031,1.421
200000,1,1.780,0.026,1.418
200000,1,1.847,0.023,1.409
200000,1,2.004,0.026,1.461
200000,1,1.871,0.034,1.477
200000,1,1.845,0.023,1.412
200000,1,1.985,0.052,1.440
200000,1,1.928,0.021,1.414
200000,1,1.970,0.028,1.433
200000,1,1.975,0.034,1.431
200000,1,1.898,0.028,1.418
200000,1,1.908,0.025,1.415
200000,1,1.899,0.025,1.421
200000,1,2.145,0.036,1.569
200000,1,2.325,0.029,1.815
200000,1,1.803,0.031,1.357
200000,1,1.822,0.031,1.222
200000,1,1.537,0.027,1.224
200000,1,1.476,0.027,1.222
200000,1,1.535,0.023,1.223
200000,1,1.602,0.024,1.225
200000,1,1.604,0.024,1.220
200000,1,1.622,0.024,1.223
200000,1,1.610,0.022,1.222
200000,1,1.619,0.025,1.225
200000,1,1.566,0.018,1.221
200000,1,1.517,0.024,1.221
200000,1,1.442,0.016,1.221
200000,1,1.544,0.024,1.221
200000,1,3.569,0.027,1.226
200000,1,1.502,0.029,1.223
200000,1,1.472,0.020,1.221
200000,1,1.510,0.018,1.221
200000,1,1.595,0.017,1.222
200000,1,1.594,0.019,1.222
200000,1,1.597,0.020,1.222
200000,1,1.495,0.025,1.223
200000,1,1.585,0.018,1.221
200000,1,1.568,0.011,1.223
200000,1,1.568,0.011,1.222
200000,1,1.586,0.015,1.222
200000,1,1.493,0.018,1.222
200000,1,1.586,0.019,1.222
200000,1,1.596,0.017,1.221
200000,1,1.596,0.021,1.225
200000,1,1.491,0.011,1.223
200000,1,1.510,0.026,1.224
200000,1,1.502,0.018,1.223
200000,1,1.476,0.020,1.223
200000,1,1.471,0.013,1.221
200000,1,1.418,0.014,1.222
200000,1,1.520,0.014,1.223
200000,1,1.525,0.017,1.221
200000,1,1.532,0.015,1.223
200000,1,1.484,0.018,1.222
200000,1,1.524,0.017,1.223
200000,1,1.438,0.022,1.222
200000,1,1.437,0.013,1.221
200000,1,1.571,0.017,1.221
200000,1,1.560,0.018,1.221
200000,1,1.604,0.023,1.221
200000,1,1.555,0.019,1.220
200000,1,1.449,0.010,1.221
200000,1,1.572,0.017,1.221
200000,1,1.575,0.011,1.222
200000,1,1.565,0.016,1.222
200000,1,1.545,0.015,1.224
200000,1,1.499,0.017,1.221
200000,1,1.425,0.016,1.223
200000,1,1.475,0.011,1.221
200000,1,1.440,0.014,1.223
200000,1,1.475,0.015,1.220
200000,1,1.429,0.014,1.224
200000,1,1.546,0.018,1.223
200000,1,1.518,0.015,1.221
200000,1,1.869,0.015,1.221
200000,1,1.533,0.010,1.221
200000,1,116.930,0.011,1.224
200000,1,1.511,0.018,1.222
