nParts,k,frameMs,editMs,gpuMs
100000,1,3.557,0.063,0.696
100000,1,3.727,0.074,0.701
100000,1,3.388,0.058,0.700
100000,1,3.698,0.060,0.702
100000,1,3.343,0.055,0.702
100000,1,3.391,0.061,0.699
100000,1,3.370,0.064,0.700
100000,1,3.565,0.056,0.693
100000,1,3.530,0.056,0.693
100000,1,3.737,0.057,0.688
100000,1,3.489,0.057,0.692
100000,1,3.487,0.058,0.695
100000,1,3.407,0.053,0.693
100000,1,3.563,0.055,0.693
100000,1,148.638,0.059,0.694
100000,1,3.148,0.076,0.697
100000,1,2.780,0.059,0.702
100000,1,2.844,0.064,0.694
100000,1,3.151,0.066,0.695
100000,1,3.361,0.067,0.703
100000,1,2.746,0.068,0.699
100000,1,2.767,0.082,0.703
100000,1,2.693,0.083,0.698
100000,1,93.671,0.070,0.701
100000,1,2.728,0.081,0.696
100000,1,2.749,0.067,0.698
100000,1,2.928,0.067,0.704
100000,1,3.113,0.066,0.698
100000,1,3.260,0.067,0.693
100000,1,3.579,0.063,0.691
100000,1,3.727,0.077,0.705
100000,1,3.546,0.076,0.696
100000,1,3.478,0.063,0.688
100000,1,3.381,0.065,0.692
100000,1,3.510,0.065,0.699
100000,1,3.527,0.066,0.702
100000,1,3.399,0.071,0.698
100000,1,3.542,0.082,0.688
100000,1,3.468,0.062,0.700
100000,1,3.560,0.065,0.693
100000,1,3.497,0.066,0.701
100000,1,3.555,0.070,0.705
100000,1,3.551,0.067,0.706
100000,1,3.470,0.064,0.699
100000,1,3.378,0.062,0.693
100000,1,3.395,0.074,0.690
100000,1,3.505,0.117,0.700
100000,1,3.613,0.077,0.694
100000,1,3.173,0.080,0.688
100000,1,3.067,0.080,0.700
100000,1,2.810,0.069,0.689
100000,1,2.649,0.068,0.695
100000,1,2.834,0.065,0.704
100000,1,2.770,0.065,0.703
100000,1,2.866,0.069,0.706
100000,1,2.579,0.076,0.702
100000,1,2.728,0.069,0.690
100000,1,2.459,0.075,0.704
100000,1,2.779,0.069,0.695
100000,1,2.823,0.074,0.693
100000,1,2.839,0.063,0.702
100000,1,2.816,0.074,0.692
100000,1,2.793,0.065,0.693
100000,1,2.797,0.063,0.704
100000,1,3.253,0.062,0.691
100000,1,2.920,0.072,0.687
100000,1,2.921,0.071,0.700
100000,1,2.893,0.076,0.700
100000,1,2.750,0.063,0.688
100000,1,2.888,0.066,0.701
100000,1,3.142,0.066,0.693
100000,1,2.986,0.061,0.703
100000,1,2.756,0.064,0.697
100000,1,2.789,0.080,0.705
100000,1,2.588,0.073,0.698
100000,1,2.618,0.061,0.698
100000,1,2.951,0.061,0.701
100000,1,2.927,0.060,0.699
100000,1,2.684,0.059,0.690
100000,1,2.843,0.060,0.704
100000,1,2.800,0.064,0.701
100000,1,2.756,0.060,0.692
100000,1,2.841,0.061,0.697
100000,1,3.122,0.056,0.699
100000,1,3.470,0.059,0.696
100000,1,3.686,0.057,0.689
100000,1,3.386,0.059,0.694
100000,1,3.531,0.071,0.699
100000,1,3.496,0.062,0.692
100000,1,3.467,0.057,0.698
100000,1,148.822,0.058,0.666
100000,1,2.668,0.052,0.682
100000,1,2.715,0.040,0.681
100000,1,2.609,0.044,0.680
100000,1,2.678,0.045,0.677
100000,1,2.604,0.038,0.684
100000,1,2.781,0.040,0.676
100000,1,2.707,0.042,0.679
100000,1,2.606,0.038,0.682
100000,1,2.697,0.039,0.678
100000,1,2.720,0.038,0.680
100000,1,3.136,0.040,0.677
100000,1,3.150,0.037,0.677
100000,1,3.304,0.036,0.684
100000,1,3.246,0.036,0.677
100000,1,3.357,0.036,0.681
100000,1,3.294,0.036,0.679
100000,1,3.273,0.035,0.684
100000,1,3.243,0.034,0.681
100000,1,3.177,0.033,0.678
100000,1,3.324,0.034,0.685
100000,1,3.388,0.043,0.678
100000,1,3.277,0.034,0.681
100000,1,3.319,0.031,0.678
100000,1,3.399,0.042,0.688
100000,1,3.425,0.051,0.683
100000,1,3.377,0.035,0.687
100000,1,3.402,0.034,0.679
100000,1,3.524,0.037,0.680
100000,1,3.411,0.035,0.682
100000,1,3.296,0.042,0.686
100000,1,3.384,0.033,0.683
100000,1,3.273,0.034,0.678
100000,1,3.332,0.032,0.685
100000,1,3.309,0.032,0.677
100000,1,3.306,0.032,0.683
100000,1,3.232,0.034,0.683
100000,1,3.173,0.033,0.678
100000,1,3.220,0.031,0.687
100000,1,3.212,0.031,0.686
100000,1,3.153,0.032,0.686
100000,1,3.272,0.035,0.684
100000,1,3.423,0.025,0.681
100000,1,3.336,0.026,0.684
100000,1,3.368,0.025,0.682
100000,1,3.010,0.027,0.687
100000,1,3.307,0.033,0.685
100000,1,3.065,0.028,0.687
100000,1,3.090,0.031,0.688
100000,1,3.214,0.028,0.688
100000,1,3.233,0.028,0.679
100000,1,3.220,0.033,0.678
100000,1,3.453,0.028,0.687
100000,1,3.408,0.027,0.680
100000,1,3.275,0.025,0.776
100000,1,3.205,0.024,0.682
100000,1,3.462,0.032,0.678
100000,1,3.407,0.030,0.685
100000,1,3.291,0.025,0.685
100000,1,3.445,0.026,0.682
100000,1,3.378,0.025,0.686
100000,1,3.194,0.025,0.684
100000,1,3.394,0.023,0.682
100000,1,3.476,0.026,0.688
100000,1,3.346,0.024,0.685
100000,1,3.170,0.026,0.683
100000,1,3.188,0.028,0.678
100000,1,3.244,0.024,0.687
100000,1,3.268,0.029,0.685
100000,1,3.188,0.028,0.679
100000,1,3.236,0.026,0.678
100000,1,3.483,0.028,0.688
