nParts,k,frameMs,editMs,gpuMs
1000,1,0.915,0.062,0.026
1000,1,1.004,0.085,0.027
1000,1,0.945,0.061,0.026
1000,1,0.740,0.056,0.026
1000,1,0.772,0.056,0.026
1000,1,0.764,0.057,0.026
1000,1,0.646,0.056,0.025
1000,1,0.651,0.056,0.026
1000,1,0.616,0.060,0.026
1000,1,0.709,0.059,0.026
1000,1,0.646,0.057,0.027
1000,1,0.864,0.057,0.025
1000,1,0.749,0.056,0.026
1000,1,0.570,0.056,0.026
1000,1,0.572,0.057,0.026
1000,1,0.659,0.056,0.026
1000,1,0.729,0.055,0.026
1000,1,0.629,0.060,0.026
1000,1,0.671,0.057,0.025
1000,1,0.635,0.057,0.026
1000,1,0.643,0.055,0.026
1000,1,0.636,0.057,0.026
1000,1,0.599,0.057,0.026
1000,1,2.802,0.060,0.030
1000,1,0.841,0.065,0.025
1000,1,0.748,0.056,0.026
1000,1,0.791,0.056,0.026
1000,1,0.624,0.056,0.026
1000,1,0.560,0.055,0.025
1000,1,0.666,0.056,0.025
1000,1,0.601,0.061,0.025
1000,1,3.552,0.056,0.028
1000,1,0.814,0.060,0.025
1000,1,0.824,0.058,0.025
1000,1,0.927,0.060,0.025
1000,1,0.925,0.057,0.025
1000,1,0.727,0.057,0.025
1000,1,0.651,0.058,0.026
1000,1,0.766,0.055,0.026
1000,1,0.766,0.055,0.026
1000,1,0.739,0.059,0.025
1000,1,0.744,0.059,0.025
1000,1,0.900,0.057,0.025
1000,1,1.000,0.058,0.025
1000,1,0.899,0.057,0.025
1000,1,0.585,0.056,0.025
1000,1,0.644,0.055,0.025
1000,1,0.654,0.054,0.025
1000,1,0.688,0.059,0.025
1000,1,0.755,0.056,0.025
1000,1,0.628,0.055,0.025
1000,1,0.953,0.055,0.025
1000,1,0.897,0.061,0.025
1000,1,0.890,0.062,0.025
1000,1,0.818,0.057,0.025
1000,1,0.728,0.056,0.025
1000,1,0.725,0.057,0.025
1000,1,0.663,0.056,0.025
1000,1,0.727,0.056,0.025
1000,1,0.667,0.054,0.025
1000,1,0.780,0.055,0.025
1000,1,0.789,0.057,0.025
1000,1,0.723,0.056,0.025
1000,1,0.649,0.056,0.025
1000,1,1.022,0.055,0.025
1000,1,0.835,0.058,0.025
1000,1,0.916,0.058,0.025
1000,1,0.892,0.058,0.025
1000,1,0.924,0.058,0.025
1000,1,0.844,0.057,0.025
1000,1,0.574,0.056,0.025
1000,1,0.766,0.057,0.025
1000,1,0.744,0.056,0.025
1000,1,0.750,0.055,0.025
1000,1,0.800,0.056,0.025
1000,1,0.632,0.054,0.025
1000,1,0.565,0.055,0.025
1000,1,0.600,0.055,0.026
1000,1,0.634,0.055,0.025
1000,1,0.752,0.056,0.025
1000,1,0.826,0.056,0.025
1000,1,0.692,0.056,0.025
1000,1,0.712,0.056,0.025
1000,1,0.819,0.055,0.025
1000,1,0.807,0.056,0.025
1000,1,0.712,0.057,0.026
1000,1,0.654,0.057,0.025
1000,1,0.670,0.056,0.025
1000,1,0.778,0.058,0.025
1000,1,0.793,0.055,0.025
1000,1,0.717,0.056,0.025
1000,1,0.751,0.058,0.025
1000,1,0.833,0.057,0.025
1000,1,0.657,0.055,0.025
1000,1,0.701,0.056,0.026
1000,1,0.957,0.057,0.025
1000,1,0.988,0.058,0.025
1000,1,0.690,0.058,0.026
1000,1,0.669,0.056,0.025
