nParts,k,frameMs,editMs,gpuMs
2000,1,0.265,0.019,0.032
2000,1,0.950,0.056,0.136
2000,1,0.682,0.028,0.161
2000,1,0.649,0.021,0.116
2000,1,0.719,0.023,0.162
2000,1,0.702,0.021,0.135
2000,1,0.647,0.020,0.141
2000,1,0.693,0.020,0.100
2000,1,0.786,0.023,0.151
2000,1,0.756,0.024,0.146
2000,1,0.579,0.024,0.096
2000,1,0.550,0.021,0.092
2000,1,0.787,0.022,0.144
2000,1,0.811,0.023,0.161
2000,1,0.789,0.026,0.157
2000,1,0.727,0.026,0.158
2000,1,1.394,0.022,0.156
2000,1,0.801,0.030,0.163
2000,1,0.599,0.024,0.085
2000,1,1.891,0.026,0.148
2000,1,0.470,0.032,0.033
2000,1,0.544,0.029,0.032
2000,1,0.514,0.028,0.033
2000,1,0.449,0.023,0.033
2000,1,0.517,0.021,0.034
2000,1,1.354,0.022,0.034
2000,1,0.549,0.026,0.034
2000,1,0.467,0.022,0.033
2000,1,0.551,0.021,0.034
2000,1,0.540,0.023,0.034
2000,1,0.617,0.024,0.034
2000,1,0.487,0.023,0.034
2000,1,0.532,0.021,0.033
2000,1,0.503,0.022,0.034
2000,1,0.581,0.023,0.034
2000,1,0.523,0.023,0.034
2000,1,0.472,0.021,0.033
2000,1,0.473,0.021,0.033
2000,1,0.487,0.021,0.033
2000,1,0.442,0.020,0.033
2000,1,0.527,0.022,0.033
2000,1,0.490,0.022,0.033
2000,1,0.516,0.020,0.034
2000,1,0.469,0.021,0.033
2000,1,0.428,0.024,0.032
2000,1,0.395,0.021,0.032
2000,1,0.480,0.020,0.032
2000,1,0.355,0.020,0.032
2000,1,0.439,0.019,0.032
2000,1,0.446,0.020,0.032
2000,1,0.384,0.020,0.032
2000,1,0.488,0.022,0.033
2000,1,0.423,0.021,0.032
2000,1,0.455,0.020,0.033
2000,1,0.455,0.023,0.032
2000,1,0.386,0.020,0.032
2000,1,0.434,0.019,0.032
2000,1,0.440,0.020,0.032
2000,1,1.640,0.021,0.033
2000,1,4.498,0.026,0.034
2000,1,4.232,0.033,0.034
2000,1,0.509,0.032,0.033
2000,1,0.498,0.022,0.032
2000,1,0.480,0.022,0.034
2000,1,0.445,0.022,0.032
2000,1,0.400,0.020,0.032
2000,1,0.517,0.020,0.032
2000,1,0.606,0.021,0.033
2000,1,0.390,0.020,0.032
2000,1,0.439,0.019,0.032
2000,1,0.414,0.021,0.032
2000,1,0.484,0.020,0.032
2000,1,0.561,0.021,0.033
2000,1,0.410,0.021,0.034
2000,1,0.382,0.020,0.032
2000,1,0.472,0.024,0.033
2000,1,0.497,0.023,0.034
2000,1,0.702,0.024,0.034
2000,1,0.490,0.022,0.032
2000,1,0.429,0.021,0.032
2000,1,0.440,0.022,0.032
2000,1,0.400,0.021,0.032
2000,1,0.430,0.020,0.033
2000,1,0.500,0.020,0.034
2000,1,0.451,0.020,0.032
2000,1,0.394,0.020,0.033
2000,1,0.675,0.020,0.034
2000,1,0.351,0.019,0.033
2000,1,0.418,0.019,0.032
2000,1,0.460,0.021,0.032
2000,1,0.401,0.020,0.033
2000,1,0.501,0.021,0.033
2000,1,0.490,0.021,0.033
2000,1,0.451,0.020,0.032
2000,1,0.410,0.021,0.032
2000,1,0.345,0.020,0.032
2000,1,2.343,0.020,0.039
2000,1,0.437,0.026,0.033
2000,1,0.415,0.021,0.033
2000,1,0.419,0.020,0.033
2000,1,0.366,0.019,0.033
2000,1,0.423,0.023,0.032
2000,1,0.473,0.027,0.032
2000,1,0.745,0.023,0.034
2000,1,0.449,0.026,0.033
2000,1,0.454,0.022,0.033
2000,1,0.365,0.023,0.032
2000,1,0.361,0.021,0.032
2000,1,0.355,0.020,0.033
2000,1,0.364,0.020,0.032
2000,1,0.417,0.019,0.033
2000,1,0.441,0.019,0.032
2000,1,0.380,0.021,0.032
2000,1,0.364,0.021,0.032
2000,1,0.406,0.021,0.034
2000,1,0.701,0.021,0.033
2000,1,0.389,0.023,0.032
2000,1,0.353,0.021,0.032
2000,1,0.352,0.020,0.032
2000,1,0.348,0.019,0.032
2000,1,0.397,0.019,0.032
2000,1,0.367,0.020,0.032
2000,1,0.968,0.019,0.034
2000,1,3.856,0.025,0.034
2000,1,4.472,0.032,0.034
2000,1,3.782,0.028,0.034
2000,1,0.455,0.025,0.033
2000,1,2.071,0.022,0.113
2000,1,0.383,0.030,0.033
2000,1,0.373,0.029,0.032
2000,1,1.012,0.025,0.109
2000,1,11.778,0.025,0.097
2000,1,0.860,0.041,0.073
2000,1,0.735,0.027,0.075
2000,1,0.402,0.022,0.033
2000,1,1.106,0.021,0.129
2000,1,0.325,0.022,0.033
2000,1,0.666,0.021,0.074
2000,1,0.788,0.020,0.074
2000,1,0.448,0.021,0.033
2000,1,0.310,0.023,0.037
2000,1,0.309,0.019,0.035
2000,1,0.326,0.019,0.035
2000,1,0.266,0.021,0.033
2000,1,0.254,0.019,0.037
2000,1,0.256,0.019,0.035
2000,1,0.251,0.019,0.036
2000,1,0.254,0.019,0.033
2000,1,0.265,0.020,0.032
2000,1,0.343,0.022,0.032
2000,1,0.273,0.021,0.033
2000,1,0.257,0.020,0.033
2000,1,0.305,0.020,0.033
2000,1,0.335,0.020,0.032
2000,1,0.260,0.020,0.032
2000,1,0.289,0.019,0.032
2000,1,0.263,0.020,0.033
2000,1,0.257,0.019,0.033
2000,1,0.262,0.019,0.033
2000,1,0.304,0.019,0.033
2000,1,0.373,0.019,0.033
2000,1,0.449,0.021,0.032
2000,1,0.390,0.021,0.032
2000,1,0.486,0.021,0.083
2000,1,0.513,0.021,0.138
2000,1,0.618,0.020,0.134
2000,1,0.704,0.021,0.162
2000,1,0.767,0.021,0.151
2000,1,0.756,0.021,0.151
2000,1,0.758,0.021,0.158
2000,1,0.819,0.021,0.139
2000,1,0.763,0.023,0.150
2000,1,0.627,0.023,0.103
2000,1,0.881,0.025,0.129
2000,1,0.677,0.023,0.138
2000,1,0.520,0.024,0.092
2000,1,0.348,0.021,0.033
2000,1,0.795,0.023,0.161
2000,1,0.739,0.036,0.163
2000,1,0.654,0.031,0.163
2000,1,0.609,0.026,0.144
2000,1,0.661,0.022,0.148
2000,1,0.709,0.024,0.164
2000,1,0.627,0.026,0.119
2000,1,0.587,0.021,0.123
2000,1,0.658,0.024,0.135
2000,1,0.538,0.024,0.083
2000,1,0.685,0.025,0.164
2000,1,0.688,0.028,0.141
2000,1,0.560,0.024,0.104
2000,1,0.379,0.020,0.033
2000,1,0.424,0.026,0.033
2000,1,0.457,0.019,0.032
2000,1,0.417,0.020,0.033
2000,1,0.473,0.020,0.034
2000,1,0.448,0.020,0.034
2000,1,0.451,0.019,0.034
2000,1,0.457,0.019,0.033
2000,1,0.459,0.019,0.034
2000,1,0.440,0.019,0.034
2000,1,0.468,0.020,0.033
2000,1,0.426,0.020,0.033
2000,1,0.413,0.020,0.033
2000,1,0.395,0.019,0.034
2000,1,1.956,0.019,0.035
2000,1,0.451,0.030,0.034
2000,1,0.461,0.025,0.033
2000,1,0.439,0.021,0.033
2000,1,1.067,0.022,0.033
2000,1,0.481,0.025,0.033
2000,1,0.475,0.025,0.033
2000,1,0.507,0.022,0.034
2000,1,0.498,0.021,0.033
2000,1,0.495,0.022,0.033
2000,1,3.568,0.023,0.034
2000,1,0.520,0.033,0.032
2000,1,0.480,0.024,0.033
2000,1,0.439,0.022,0.032
2000,1,0.384,0.021,0.032
2000,1,0.369,0.021,0.032
2000,1,0.407,0.020,0.033
2000,1,4.989,0.022,0.033
2000,1,2.734,0.041,0.034
2000,1,2.716,0.033,0.034
2000,1,0.474,0.030,0.032
2000,1,0.521,0.021,0.033
2000,1,0.493,0.021,0.034
2000,1,0.950,0.022,0.032
2000,1,0.529,0.029,0.033
2000,1,0.695,0.023,0.034
2000,1,1.971,0.022,0.032
2000,1,0.615,0.027,0.034
2000,1,0.480,0.023,0.032
2000,1,0.521,0.022,0.032
2000,1,0.693,0.021,0.034
2000,1,0.441,0.022,0.032
2000,1,0.472,0.020,0.032
2000,1,0.435,0.023,0.032
2000,1,0.427,0.019,0.032
2000,1,0.432,0.019,0.033
2000,1,0.483,0.019,0.033
2000,1,0.425,0.020,0.033
2000,1,0.443,0.020,0.032
2000,1,0.472,0.022,0.033
2000,1,0.801,0.022,0.033
2000,1,0.517,0.024,0.032
2000,1,0.423,0.022,0.032
2000,1,0.414,0.020,0.032
2000,1,0.424,0.020,0.032
2000,1,0.411,0.020,0.033
2000,1,0.430,0.019,0.034
2000,1,0.415,0.019,0.032
2000,1,0.410,0.020,0.032
2000,1,0.406,0.019,0.032
2000,1,0.696,0.019,0.034
2000,1,0.437,0.023,0.032
2000,1,0.399,0.023,0.032
2000,1,0.493,0.021,0.032
2000,1,0.485,0.026,0.032
2000,1,0.454,0.023,0.032
2000,1,0.440,0.022,0.033
2000,1,0.367,0.021,0.033
2000,1,0.354,0.020,0.032
2000,1,0.365,0.019,0.033
2000,1,0.486,0.021,0.033
2000,1,0.587,0.021,0.033
2000,1,0.394,0.019,0.032
2000,1,0.373,0.019,0.032
2000,1,0.439,0.024,0.032
2000,1,0.420,0.020,0.033
2000,1,0.350,0.021,0.032
2000,1,0.490,0.019,0.033
2000,1,0.405,0.019,0.033
2000,1,0.428,0.021,0.032
2000,1,0.372,0.018,0.032
2000,1,0.786,0.025,0.034
2000,1,0.451,0.020,0.032
2000,1,0.394,0.020,0.032
2000,1,0.337,0.018,0.032
2000,1,0.331,0.018,0.033
2000,1,0.327,0.018,0.032
2000,1,0.330,0.019,0.032
2000,1,0.819,0.018,0.033
2000,1,3.420,0.022,0.035
2000,1,4.519,0.026,0.035
2000,1,4.504,0.033,0.034
2000,1,0.534,0.026,0.032
2000,1,2.242,0.021,0.071
2000,1,0.720,0.029,0.090
2000,1,0.261,0.022,0.033
2000,1,0.280,0.019,0.032
2000,1,1.020,0.019,0.133
2000,1,0.439,0.029,0.033
2000,1,0.353,0.025,0.033
2000,1,1.038,0.019,0.109
2000,1,0.409,0.021,0.033
2000,1,0.298,0.022,0.032
2000,1,0.678,0.021,0.074
2000,1,0.665,0.024,0.082
2000,1,0.256,0.022,0.033
