nParts,k,frameMs,editMs,gpuMs
20000,1,0.724,0.069,0.163
20000,1,0.921,0.103,0.163
20000,1,0.747,0.085,0.163
20000,1,0.738,0.062,0.162
20000,1,0.678,0.061,0.163
20000,1,0.682,0.066,0.163
20000,1,0.727,0.063,0.163
20000,1,0.692,0.063,0.162
20000,1,0.750,0.067,0.162
20000,1,1.424,0.067,0.165
20000,1,0.684,0.074,0.162
20000,1,0.617,0.062,0.162
20000,1,0.611,0.060,0.162
20000,1,0.610,0.063,0.163
20000,1,0.596,0.062,0.162
20000,1,0.599,0.062,0.163
20000,1,0.553,0.061,0.163
20000,1,0.667,0.061,0.163
20000,1,0.607,0.064,0.163
20000,1,0.540,0.060,0.163
20000,1,0.600,0.058,0.163
20000,1,0.615,0.059,0.163
20000,1,0.644,0.061,0.163
20000,1,0.631,0.061,0.162
20000,1,0.651,0.062,0.163
20000,1,0.591,0.060,0.163
20000,1,0.739,0.065,0.162
20000,1,0.747,0.063,0.164
20000,1,0.645,0.063,0.163
20000,1,0.720,0.060,0.163
20000,1,0.607,0.063,0.163
20000,1,0.711,0.070,0.163
20000,1,0.742,0.064,0.163
20000,1,0.729,0.063,0.163
20000,1,0.693,0.062,0.163
20000,1,0.608,0.060,0.163
20000,1,0.697,0.059,0.163
20000,1,0.709,0.062,0.162
20000,1,0.686,0.062,0.163
20000,1,0.680,0.064,0.163
20000,1,0.603,0.062,0.163
20000,1,0.679,0.060,0.163
20000,1,0.624,0.063,0.163
20000,1,0.685,0.063,0.163
20000,1,0.621,0.063,0.163
20000,1,0.700,0.066,0.163
20000,1,0.634,0.062,0.163
20000,1,0.722,0.059,0.163
20000,1,0.686,0.062,0.162
20000,1,33.070,0.060,0.164
20000,1,0.747,0.082,0.163
20000,1,0.633,0.059,0.163
20000,1,0.683,0.059,0.163
20000,1,0.716,0.062,0.163
20000,1,0.776,0.062,0.163
20000,1,0.733,0.066,0.163
20000,1,0.737,0.065,0.163
20000,1,0.748,0.066,0.163
20000,1,0.707,0.067,0.163
20000,1,0.598,0.064,0.163
20000,1,0.578,0.060,0.163
20000,1,0.615,0.059,0.163
20000,1,0.715,0.059,0.163
20000,1,0.731,0.061,0.163
20000,1,0.672,0.063,0.163
20000,1,0.620,0.063,0.163
