nParts,k,frameMs,editMs,gpuMs
5000,1,0.800,0.098,0.055
5000,1,0.713,0.079,0.056
5000,1,0.629,0.065,0.055
5000,1,0.581,0.059,0.055
5000,1,0.489,0.058,0.055
5000,1,0.488,0.058,0.055
5000,1,0.453,0.057,0.055
5000,1,0.458,0.056,0.055
5000,1,0.523,0.055,0.055
5000,1,1.159,0.056,0.057
5000,1,0.453,0.060,0.055
5000,1,0.475,0.057,0.055
5000,1,0.484,0.056,0.055
5000,1,0.482,0.057,0.055
5000,1,0.487,0.055,0.055
5000,1,0.559,0.056,0.055
5000,1,0.498,0.056,0.055
5000,1,0.449,0.055,0.055
5000,1,0.470,0.056,0.055
5000,1,0.469,0.055,0.055
5000,1,0.497,0.055,0.055
5000,1,0.505,0.055,0.055
5000,1,0.446,0.055,0.055
5000,1,0.445,0.055,0.055
5000,1,0.487,0.055,0.055
5000,1,0.508,0.057,0.055
5000,1,0.513,0.057,0.055
5000,1,0.452,0.055,0.055
5000,1,0.451,0.057,0.055
5000,1,0.478,0.055,0.055
5000,1,0.496,0.056,0.055
5000,1,0.516,0.055,0.055
5000,1,0.450,0.055,0.055
5000,1,0.473,0.057,0.055
5000,1,0.470,0.056,0.055
5000,1,0.440,0.054,0.056
5000,1,0.407,0.055,0.055
5000,1,0.498,0.056,0.056
5000,1,0.450,0.055,0.055
5000,1,0.501,0.056,0.056
5000,1,0.524,0.058,0.056
5000,1,0.476,0.059,0.055
5000,1,0.511,0.063,0.055
5000,1,0.503,0.063,0.055
5000,1,0.431,0.059,0.055
5000,1,0.498,0.056,0.056
5000,1,0.445,0.056,0.056
5000,1,0.486,0.057,0.055
5000,1,0.484,0.057,0.055
5000,1,0.456,0.057,0.055
5000,1,0.513,0.056,0.055
5000,1,0.488,0.055,0.055
5000,1,0.449,0.055,0.055
5000,1,0.459,0.055,0.056
5000,1,0.476,0.055,0.055
5000,1,0.467,0.056,0.055
5000,1,0.477,0.057,0.056
5000,1,0.542,0.055,0.056
5000,1,0.487,0.056,0.055
5000,1,0.454,0.056,0.056
5000,1,0.450,0.055,0.055
5000,1,0.455,0.057,0.055
5000,1,0.480,0.056,0.055
5000,1,0.456,0.055,0.055
5000,1,0.471,0.056,0.055
5000,1,0.475,0.056,0.056
5000,1,0.411,0.056,0.056
5000,1,0.513,0.054,0.056
5000,1,0.445,0.054,0.055
5000,1,0.484,0.062,0.056
5000,1,0.442,0.056,0.055
5000,1,0.454,0.055,0.056
5000,1,0.471,0.055,0.055
5000,1,0.465,0.056,0.055
5000,1,0.491,0.054,0.055
5000,1,0.464,0.053,0.055
5000,1,0.475,0.061,0.055
5000,1,0.448,0.059,0.055
5000,1,0.434,0.060,0.056
5000,1,0.425,0.058,0.055
5000,1,0.471,0.056,0.055
5000,1,0.461,0.055,0.056
5000,1,0.542,0.060,0.055
5000,1,0.549,0.058,0.055
5000,1,0.498,0.057,0.056
5000,1,0.424,0.057,0.055
5000,1,2.394,0.055,0.062
5000,1,0.503,0.065,0.056
5000,1,0.575,0.065,0.055
5000,1,0.542,0.060,0.056
5000,1,0.512,0.059,0.055
5000,1,0.546,0.059,0.055
5000,1,0.580,0.061,0.056
5000,1,0.690,0.193,0.055
5000,1,0.511,0.065,0.055
5000,1,0.513,0.062,0.055
5000,1,0.445,0.059,0.055
5000,1,0.495,0.062,0.055
5000,1,0.499,0.058,0.055
5000,1,0.494,0.056,0.055
5000,1,0.465,0.054,0.055
5000,1,0.493,0.055,0.055
5000,1,0.585,0.059,0.055
5000,1,0.542,0.057,0.055
5000,1,0.453,0.059,0.055
5000,1,0.469,0.057,0.055
5000,1,0.507,0.062,0.055
5000,1,0.486,0.066,0.056
5000,1,0.447,0.062,0.055
5000,1,0.445,0.059,0.055
5000,1,0.439,0.056,0.056
5000,1,0.429,0.058,0.056
5000,1,0.519,0.056,0.055
5000,1,0.464,0.058,0.055
5000,1,0.469,0.061,0.056
5000,1,0.550,0.058,0.055
5000,1,0.540,0.061,0.055
5000,1,0.435,0.058,0.056
5000,1,0.501,0.056,0.055
5000,1,0.489,0.059,0.055
5000,1,0.461,0.056,0.055
5000,1,0.513,0.054,0.055
5000,1,0.513,0.058,0.055
5000,1,0.457,0.058,0.055
5000,1,0.438,0.058,0.056
5000,1,0.432,0.058,0.055
5000,1,0.429,0.057,0.055
5000,1,0.439,0.060,0.055
5000,1,0.429,0.058,0.055
5000,1,0.430,0.056,0.055
5000,1,0.517,0.063,0.055
5000,1,0.458,0.057,0.055
5000,1,0.463,0.056,0.055
5000,1,0.460,0.056,0.056
5000,1,0.497,0.056,0.055
5000,1,0.453,0.055,0.056
5000,1,0.522,0.057,0.056
5000,1,0.490,0.063,0.055
5000,1,0.476,0.065,0.055
5000,1,0.531,0.069,0.055
5000,1,0.525,0.068,0.056
5000,1,0.529,0.067,0.055
5000,1,0.485,0.065,0.056
5000,1,0.485,0.057,0.055
5000,1,0.573,0.065,0.055
5000,1,0.490,0.064,0.056
5000,1,0.567,0.063,0.056
5000,1,0.477,0.062,0.056
5000,1,0.509,0.061,0.055
5000,1,0.428,0.060,0.055
5000,1,0.509,0.059,0.055
5000,1,0.509,0.062,0.056
5000,1,0.587,0.061,0.056
5000,1,0.596,0.065,0.055
5000,1,0.546,0.065,0.055
5000,1,0.539,0.068,0.055
5000,1,0.534,0.067,0.055
5000,1,0.545,0.065,0.055
5000,1,0.596,0.067,0.055
5000,1,0.552,0.068,0.055
5000,1,0.522,0.065,0.055
5000,1,0.509,0.064,0.055
5000,1,0.516,0.064,0.056
5000,1,0.510,0.063,0.056
5000,1,0.509,0.063,0.055
5000,1,0.503,0.062,0.055
5000,1,0.503,0.065,0.055
5000,1,0.497,0.062,0.056
5000,1,0.505,0.063,0.055
5000,1,0.542,0.062,0.056
5000,1,0.515,0.064,0.056
5000,1,2.417,0.065,0.055
5000,1,0.782,0.101,0.056
5000,1,0.543,0.072,0.055
5000,1,0.555,0.068,0.055
5000,1,0.506,0.064,0.056
5000,1,0.498,0.063,0.055
5000,1,0.468,0.062,0.056
5000,1,0.620,0.073,0.055
5000,1,0.537,0.062,0.055
5000,1,0.520,0.061,0.056
5000,1,0.485,0.065,0.055
5000,1,0.493,0.066,0.055
5000,1,0.537,0.060,0.055
5000,1,6.772,0.062,0.061
5000,1,0.597,0.092,0.056
5000,1,0.506,0.066,0.055
5000,1,0.566,0.077,0.056
5000,1,0.607,0.073,0.055
5000,1,0.524,0.065,0.056
5000,1,0.526,0.066,0.056
5000,1,0.467,0.062,0.056
5000,1,0.505,0.059,0.056
5000,1,0.444,0.063,0.056
5000,1,0.426,0.061,0.056
5000,1,0.563,0.058,0.056
5000,1,0.540,0.063,0.056
5000,1,0.539,0.061,0.055
5000,1,0.533,0.063,0.055
5000,1,0.475,0.060,0.055
5000,1,0.546,0.059,0.055
5000,1,0.472,0.059,0.055
5000,1,0.465,0.059,0.056
5000,1,0.574,0.059,0.055
5000,1,0.480,0.062,0.056
5000,1,0.497,0.061,0.055
5000,1,0.494,0.061,0.056
5000,1,0.445,0.060,0.056
5000,1,0.532,0.061,0.056
5000,1,0.499,0.061,0.056
5000,1,0.501,0.062,0.056
5000,1,0.531,0.060,0.056
5000,1,0.489,0.059,0.055
5000,1,0.497,0.061,0.056
5000,1,0.512,0.063,0.056
5000,1,0.500,0.062,0.055
5000,1,0.473,0.061,0.056
5000,1,0.447,0.061,0.055
5000,1,0.469,0.063,0.056
5000,1,0.498,0.066,0.056
5000,1,0.539,0.067,0.056
5000,1,0.563,0.065,0.056
5000,1,0.492,0.064,0.056
5000,1,0.511,0.066,0.056
5000,1,0.509,0.061,0.056
5000,1,0.566,0.060,0.056
5000,1,0.493,0.061,0.055
5000,1,0.485,0.061,0.056
5000,1,0.495,0.059,0.055
5000,1,0.545,0.066,0.056
5000,1,0.488,0.062,0.056
5000,1,0.556,0.064,0.056
5000,1,0.488,0.063,0.056
5000,1,0.542,0.064,0.056
5000,1,0.526,0.063,0.056
5000,1,0.423,0.062,0.056
5000,1,0.419,0.060,0.056
5000,1,0.415,0.059,0.056
5000,1,0.422,0.060,0.056
5000,1,0.416,0.060,0.056
5000,1,0.414,0.061,0.056
5000,1,0.418,0.060,0.056
5000,1,0.418,0.060,0.056
5000,1,0.414,0.060,0.056
5000,1,0.411,0.058,0.056
5000,1,0.410,0.059,0.056
5000,1,0.412,0.060,0.056
5000,1,0.415,0.060,0.055
5000,1,0.421,0.059,0.055
5000,1,0.414,0.060,0.056
5000,1,0.474,0.061,0.056
5000,1,0.529,0.066,0.055
5000,1,1.386,0.065,0.056
5000,1,0.663,0.087,0.057
5000,1,1.991,0.077,0.062
5000,1,0.606,0.071,0.055
5000,1,0.508,0.066,0.056
5000,1,0.508,0.064,0.056
5000,1,0.500,0.063,0.056
5000,1,0.513,0.070,0.056
5000,1,0.502,0.062,0.055
5000,1,0.502,0.062,0.055
5000,1,0.497,0.062,0.055
5000,1,0.496,0.062,0.055
5000,1,0.496,0.063,0.055
5000,1,0.497,0.063,0.055
5000,1,0.491,0.063,0.055
5000,1,0.578,0.068,0.056
5000,1,0.551,0.064,0.056
5000,1,0.515,0.063,0.056
5000,1,0.426,0.061,0.055
5000,1,0.423,0.061,0.055
5000,1,0.425,0.062,0.055
5000,1,0.549,0.061,0.055
5000,1,0.459,0.061,0.055
5000,1,0.495,0.059,0.055
5000,1,0.537,0.061,0.055
5000,1,0.598,0.063,0.055
5000,1,0.530,0.062,0.055
5000,1,0.438,0.061,0.055
5000,1,0.481,0.063,0.055
5000,1,0.563,0.064,0.055
5000,1,0.516,0.063,0.055
5000,1,0.618,0.065,0.055
5000,1,0.600,0.064,0.055
5000,1,0.548,0.063,0.055
5000,1,0.510,0.065,0.055
5000,1,0.502,0.064,0.055
5000,1,0.503,0.064,0.055
5000,1,0.498,0.063,0.055
5000,1,0.498,0.063,0.055
5000,1,0.557,0.061,0.055
5000,1,0.536,0.063,0.056
5000,1,0.517,0.063,0.055
5000,1,0.426,0.062,0.056
5000,1,0.422,0.060,0.055
5000,1,0.421,0.061,0.055
5000,1,0.424,0.062,0.055
5000,1,0.435,0.063,0.055
5000,1,0.452,0.070,0.055
5000,1,0.421,0.062,0.055
5000,1,0.417,0.059,0.055
5000,1,0.420,0.061,0.056
5000,1,0.428,0.061,0.055
5000,1,0.423,0.062,0.056
5000,1,0.465,0.060,0.055
5000,1,0.553,0.068,0.055
5000,1,0.559,0.063,0.055
5000,1,0.564,0.063,0.055
5000,1,0.473,0.069,0.055
5000,1,0.441,0.066,0.055
5000,1,1.482,0.065,0.060
5000,1,0.518,0.072,0.055
5000,1,0.475,0.070,0.055
5000,1,0.438,0.066,0.055
5000,1,0.470,0.062,0.055
5000,1,0.486,0.070,0.055
5000,1,0.499,0.066,0.055
5000,1,0.550,0.062,0.055
5000,1,0.578,0.064,0.056
5000,1,0.501,0.062,0.055
5000,1,0.539,0.063,0.055
5000,1,0.531,0.066,0.055
5000,1,0.514,0.062,0.056
5000,1,0.519,0.065,0.056
5000,1,0.545,0.059,0.055
5000,1,0.503,0.064,0.055
5000,1,0.506,0.063,0.055
5000,1,0.597,0.062,0.055
5000,1,0.564,0.064,0.055
5000,1,0.520,0.062,0.055
5000,1,0.510,0.064,0.055
5000,1,0.492,0.062,0.056
5000,1,0.484,0.060,0.056
5000,1,0.479,0.061,0.055
5000,1,0.510,0.060,0.055
5000,1,0.586,0.066,0.055
5000,1,0.494,0.062,0.055
5000,1,0.518,0.062,0.055
5000,1,0.527,0.063,0.055
5000,1,0.478,0.059,0.055
5000,1,0.518,0.061,0.055
5000,1,0.568,0.068,0.055
5000,1,0.587,0.068,0.055
5000,1,0.616,0.075,0.055
5000,1,0.466,0.071,0.055
5000,1,0.494,0.065,0.055
5000,1,0.486,0.066,0.056
5000,1,0.534,0.066,0.055
5000,1,0.540,0.064,0.055
5000,1,0.502,0.062,0.055
5000,1,0.497,0.066,0.056
5000,1,0.442,0.063,0.056
5000,1,0.407,0.062,0.055
5000,1,0.445,0.061,0.055
5000,1,0.477,0.059,0.056
5000,1,0.404,0.061,0.056
5000,1,0.521,0.061,0.055
5000,1,0.452,0.065,0.055
5000,1,0.441,0.062,0.055
5000,1,0.486,0.062,0.055
5000,1,0.448,0.062,0.055
5000,1,0.485,0.061,0.055
5000,1,0.409,0.061,0.056
5000,1,0.487,0.061,0.055
5000,1,0.388,0.059,0.055
5000,1,0.454,0.061,0.056
5000,1,0.505,0.064,0.055
5000,1,0.514,0.064,0.055
5000,1,10.764,0.064,0.061
5000,1,0.674,0.096,0.056
5000,1,0.601,0.070,0.055
5000,1,0.594,0.063,0.055
5000,1,0.615,0.064,0.055
5000,1,0.588,0.064,0.055
5000,1,0.588,0.062,0.055
5000,1,0.516,0.063,0.055
5000,1,0.502,0.059,0.055
5000,1,0.483,0.060,0.055
5000,1,0.478,0.059,0.055
5000,1,0.482,0.059,0.055
5000,1,0.523,0.059,0.055
5000,1,0.445,0.061,0.055
5000,1,0.526,0.060,0.055
5000,1,0.571,0.063,0.055
5000,1,0.472,0.064,0.055
5000,1,0.495,0.064,0.056
5000,1,0.501,0.060,0.056
5000,1,0.462,0.061,0.055
5000,1,0.450,0.060,0.055
5000,1,0.488,0.060,0.055
5000,1,0.433,0.059,0.055
5000,1,0.434,0.059,0.055
5000,1,0.483,0.059,0.055
5000,1,0.476,0.059,0.055
5000,1,0.457,0.059,0.055
5000,1,0.481,0.060,0.055
5000,1,0.442,0.060,0.055
