nParts,k,frameMs,editMs,gpuMs
10000,1,0.516,0.054,0.091
10000,1,0.852,0.094,0.092
10000,1,0.598,0.061,0.091
10000,1,0.560,0.058,0.091
10000,1,0.517,0.058,0.091
10000,1,0.670,0.077,0.091
10000,1,0.543,0.064,0.090
10000,1,0.498,0.060,0.091
10000,1,0.492,0.055,0.091
10000,1,1.091,0.057,0.093
10000,1,0.489,0.064,0.091
10000,1,0.464,0.056,0.090
10000,1,0.462,0.055,0.091
10000,1,0.458,0.055,0.091
10000,1,19.777,19.117,0.092
10000,1,0.480,0.062,0.091
10000,1,0.458,0.054,0.091
10000,1,0.464,0.053,0.091
10000,1,0.529,0.053,0.091
10000,1,0.459,0.054,0.091
10000,1,0.464,0.054,0.091
10000,1,0.455,0.052,0.091
10000,1,0.456,0.053,0.091
10000,1,0.457,0.052,0.091
10000,1,0.464,0.053,0.091
10000,1,0.455,0.054,0.091
10000,1,0.454,0.054,0.091
10000,1,0.468,0.054,0.091
10000,1,0.455,0.054,0.091
10000,1,0.541,0.053,0.091
10000,1,0.586,0.060,0.090
10000,1,0.523,0.059,0.091
10000,1,0.504,0.056,0.091
10000,1,4.679,0.056,0.095
10000,1,0.504,0.060,0.091
10000,1,0.492,0.058,0.091
10000,1,0.497,0.056,0.091
10000,1,0.501,0.057,0.091
10000,1,0.485,0.055,0.091
10000,1,0.488,0.055,0.091
10000,1,0.477,0.057,0.091
10000,1,4.486,0.057,0.095
10000,1,0.491,0.059,0.090
10000,1,0.481,0.057,0.091
10000,1,0.477,0.057,0.091
10000,1,0.476,0.057,0.091
10000,1,0.476,0.057,0.091
10000,1,0.478,0.057,0.091
10000,1,0.480,0.057,0.091
10000,1,0.537,0.056,0.091
10000,1,0.609,0.056,0.091
10000,1,0.619,0.058,0.091
10000,1,0.562,0.059,0.091
10000,1,0.555,0.059,0.091
10000,1,0.549,0.059,0.091
10000,1,0.605,0.059,0.091
10000,1,0.571,0.059,0.091
10000,1,0.482,0.057,0.091
10000,1,0.528,0.056,0.091
10000,1,0.544,0.057,0.091
10000,1,0.524,0.057,0.091
10000,1,0.480,0.056,0.091
10000,1,0.587,0.058,0.091
10000,1,0.518,0.056,0.091
10000,1,0.468,0.056,0.091
10000,1,0.462,0.054,0.091
10000,1,0.508,0.053,0.091
10000,1,0.559,0.057,0.091
10000,1,0.523,0.057,0.091
10000,1,0.510,0.057,0.091
10000,1,0.494,0.057,0.091
10000,1,0.520,0.055,0.090
10000,1,0.507,0.058,0.091
10000,1,0.501,0.056,0.091
10000,1,0.472,0.055,0.091
10000,1,0.465,0.056,0.091
10000,1,0.462,0.055,0.091
10000,1,0.458,0.054,0.091
10000,1,0.458,0.054,0.091
10000,1,0.467,0.053,0.091
10000,1,0.462,0.053,0.091
10000,1,0.459,0.055,0.091
10000,1,0.530,0.055,0.091
10000,1,0.497,0.057,0.091
10000,1,0.464,0.056,0.090
10000,1,0.459,0.055,0.091
10000,1,2.498,0.055,0.096
10000,1,0.485,0.060,0.091
10000,1,0.572,0.055,0.091
10000,1,0.472,0.058,0.091
10000,1,0.463,0.056,0.091
10000,1,0.474,0.055,0.091
10000,1,0.461,0.054,0.091
10000,1,0.458,0.054,0.091
10000,1,0.456,0.053,0.091
10000,1,0.456,0.054,0.091
10000,1,0.455,0.054,0.091
10000,1,0.456,0.054,0.091
10000,1,0.455,0.055,0.091
10000,1,0.454,0.054,0.091
10000,1,0.464,0.055,0.091
10000,1,0.498,0.053,0.090
10000,1,0.503,0.056,0.091
10000,1,0.463,0.055,0.091
10000,1,0.462,0.056,0.091
10000,1,0.460,0.055,0.091
10000,1,0.456,0.055,0.091
10000,1,0.456,0.054,0.091
10000,1,0.470,0.053,0.091
10000,1,0.458,0.054,0.091
10000,1,0.462,0.054,0.091
10000,1,0.454,0.054,0.091
10000,1,0.453,0.054,0.091
10000,1,0.455,0.054,0.091
10000,1,0.454,0.054,0.091
10000,1,0.453,0.053,0.091
10000,1,0.453,0.053,0.091
10000,1,0.455,0.053,0.091
10000,1,0.455,0.054,0.091
10000,1,0.554,0.053,0.091
10000,1,0.456,0.054,0.091
10000,1,0.457,0.055,0.091
10000,1,0.457,0.054,0.091
10000,1,0.460,0.053,0.092
10000,1,0.456,0.053,0.091
10000,1,0.463,0.054,0.091
10000,1,0.456,0.055,0.091
10000,1,0.452,0.055,0.091
10000,1,0.455,0.055,0.091
10000,1,0.455,0.053,0.091
10000,1,0.458,0.054,0.092
10000,1,0.458,0.054,0.091
10000,1,0.492,0.054,0.091
10000,1,0.464,0.055,0.091
10000,1,0.467,0.056,0.091
10000,1,0.543,0.056,0.091
10000,1,0.487,0.059,0.091
10000,1,0.470,0.057,0.091
10000,1,0.466,0.057,0.091
10000,1,0.460,0.055,0.091
10000,1,0.460,0.054,0.091
10000,1,0.456,0.054,0.091
10000,1,0.464,0.054,0.092
10000,1,0.457,0.054,0.091
10000,1,0.457,0.056,0.091
