nParts,k,frameMs,editMs,gpuMs
100000,1,1.372,0.068,0.718
100000,1,1.810,0.097,0.727
100000,1,3.868,0.078,1.813
100000,1,1.479,0.085,0.720
100000,1,1.232,0.066,0.718
100000,1,1.191,0.061,0.717
100000,1,1.302,0.062,0.718
100000,1,1.338,0.067,0.717
100000,1,1.303,0.063,0.718
100000,1,2.145,0.069,0.754
100000,1,1.336,0.075,0.717
100000,1,1.437,0.073,0.719
100000,1,3.921,0.071,1.832
100000,1,1.508,0.090,0.719
100000,1,1.378,0.082,0.717
100000,1,1.522,0.093,0.718
100000,1,1.440,0.083,0.718
100000,1,1.269,0.066,0.719
100000,1,1.683,0.070,0.718
100000,1,1.365,0.077,0.719
100000,1,1.302,0.072,0.742
100000,1,1.262,0.071,0.718
100000,1,3.740,0.060,1.810
100000,1,1.468,0.084,0.720
100000,1,1.386,0.081,0.717
100000,1,1.322,0.066,0.718
100000,1,1.293,0.065,0.719
100000,1,1.298,0.066,0.719
100000,1,1.367,0.066,0.719
100000,1,1.323,0.066,0.718
100000,1,1.302,0.069,0.718
100000,1,1.405,0.075,0.741
100000,1,3.839,0.077,2.240
100000,1,101.370,0.090,0.721
100000,1,2.502,1.041,0.717
100000,1,1.395,0.091,0.717
100000,1,1.338,0.095,0.717
100000,1,1.215,0.076,0.716
100000,1,1.370,0.070,0.717
100000,1,1.373,0.083,0.717
100000,1,1.418,0.084,0.718
100000,1,1.407,0.095,0.718
100000,1,1.527,0.083,0.720
100000,1,1.495,0.086,0.717
100000,1,1.413,0.076,0.717
100000,1,1.317,0.075,0.717
100000,1,1.286,0.074,0.716
100000,1,1.302,0.070,0.717
100000,1,1.359,0.078,0.717
100000,1,1.351,0.072,0.717
100000,1,1.382,0.067,0.716
100000,1,1.414,0.065,0.717
100000,1,1.484,0.080,0.719
100000,1,1.450,0.080,0.716
100000,1,1.308,0.081,0.717
100000,1,1.319,0.070,0.718
100000,1,1.352,0.066,0.720
100000,1,1.282,0.068,0.718
100000,1,1.294,0.064,0.716
100000,1,1.228,0.061,0.717
100000,1,1.317,0.064,0.718
100000,1,1.315,0.064,0.718
100000,1,1.296,0.063,0.717
100000,1,1.312,0.066,0.717
100000,1,1.408,0.069,0.716
100000,1,1.650,0.079,0.717
100000,1,1.631,0.085,0.720
100000,1,1.471,0.087,0.718
100000,1,1.270,0.074,0.718
100000,1,1.329,0.071,0.717
100000,1,1.341,0.071,0.717
100000,1,1.308,0.068,0.718
100000,1,1.431,0.075,0.717
100000,1,1.427,0.076,0.717
100000,1,1.407,0.073,0.717
100000,1,1.289,0.069,0.718
100000,1,1.442,0.075,0.719
100000,1,1.475,0.085,0.717
100000,1,1.481,0.084,0.721
100000,1,1.378,0.096,0.717
100000,1,1.455,0.120,0.717
100000,1,1.466,0.111,0.717
100000,1,1.388,0.093,0.717
100000,1,1.259,0.077,0.717
100000,1,1.297,0.076,0.717
100000,1,1.239,0.072,0.717
100000,1,3.594,0.065,0.721
100000,1,1.465,0.090,0.718
100000,1,1.495,0.075,0.720
100000,1,1.366,0.080,0.717
100000,1,1.354,0.081,0.718
100000,1,1.331,0.071,0.717
100000,1,1.298,0.090,0.718
100000,1,1.272,0.076,0.717
100000,1,1.211,0.071,0.717
100000,1,1.197,0.108,0.717
100000,1,1.202,0.067,0.718
100000,1,1.292,0.067,0.717
100000,1,1.291,0.078,0.717
100000,1,1.359,0.077,0.719
100000,1,1.332,0.076,0.718
100000,1,1.628,0.089,0.720
100000,1,1.507,0.092,0.718
100000,1,1.449,0.091,0.717
100000,1,1.433,0.097,0.717
100000,1,2.879,0.093,0.718
100000,1,1.511,0.097,0.717
100000,1,1.490,0.097,0.717
100000,1,1.640,0.104,0.717
100000,1,1.491,0.097,0.719
100000,1,1.529,0.098,0.717
100000,1,1.787,0.100,0.721
100000,1,1.406,0.095,0.717
100000,1,1.441,0.098,0.717
100000,1,1.525,0.096,0.716
100000,1,1.581,0.131,0.717
100000,1,1.433,0.089,0.717
100000,1,1.372,0.091,0.717
100000,1,1.314,0.084,0.718
100000,1,1.525,0.085,0.718
100000,1,1.367,0.087,0.719
100000,1,1.404,0.091,0.717
100000,1,2.061,0.084,0.721
100000,1,1.421,0.088,0.717
100000,1,1.339,0.089,0.716
100000,1,1.344,0.088,0.718
100000,1,1.377,0.091,0.718
100000,1,1.432,0.089,0.716
100000,1,1.350,0.092,0.717
100000,1,1.469,0.106,0.717
100000,1,1.339,0.096,0.717
100000,1,1.427,0.092,0.717
100000,1,1.650,0.105,0.718
100000,1,1.789,0.098,0.720
100000,1,1.995,0.101,0.717
100000,1,1.612,0.091,0.717
100000,1,1.572,0.090,0.717
100000,1,1.368,0.093,0.717
100000,1,1.289,0.078,0.717
100000,1,1.300,0.074,0.717
100000,1,1.381,0.070,0.717
100000,1,1.290,0.080,0.718
100000,1,1.227,0.070,0.718
100000,1,1.431,0.079,0.717
100000,1,1.713,0.083,0.720
100000,1,1.538,0.103,0.718
100000,1,1.397,0.084,0.718
100000,1,1.238,0.075,0.718
100000,1,1.325,0.082,0.717
100000,1,1.430,0.083,0.718
100000,1,1.326,0.084,0.717
100000,1,1.264,0.073,0.718
100000,1,1.191,0.067,0.717
100000,1,1.223,0.064,0.717
100000,1,1.233,0.074,0.716
100000,1,1.424,0.072,0.718
100000,1,1.488,0.068,0.720
100000,1,1.396,0.086,0.718
100000,1,1.307,0.079,0.718
100000,1,1.279,0.075,0.717
100000,1,1.295,0.087,0.718
100000,1,1.358,0.081,0.717
100000,1,1.366,0.089,0.718
100000,1,1.305,0.091,0.717
100000,1,1.310,0.077,0.717
100000,1,1.338,0.075,0.718
100000,1,1.326,0.077,0.717
100000,1,1.335,0.090,0.718
100000,1,1.274,0.083,0.718
100000,1,1.530,0.086,0.721
100000,1,1.377,0.084,0.718
100000,1,1.389,0.079,0.718
100000,1,1.357,0.076,0.718
100000,1,1.346,0.081,0.717
100000,1,1.379,0.077,0.717
100000,1,1.372,0.076,0.717
100000,1,1.403,0.081,0.717
100000,1,1.397,0.085,0.717
100000,1,1.407,0.081,0.717
100000,1,1.467,0.090,0.718
100000,1,1.544,0.082,0.720
100000,1,1.468,0.080,0.716
100000,1,1.362,0.082,0.718
100000,1,1.292,0.077,0.717
100000,1,1.284,0.079,0.717
100000,1,1.317,0.077,0.718
100000,1,1.414,0.098,0.717
100000,1,1.322,0.083,0.717
100000,1,1.341,0.076,0.717
100000,1,1.368,0.095,0.717
100000,1,1.382,0.078,0.717
100000,1,1.507,0.085,0.718
100000,1,1.562,0.080,0.719
100000,1,1.493,0.081,0.718
100000,1,1.361,0.078,0.718
100000,1,1.658,0.090,0.718
100000,1,1.464,0.103,0.717
100000,1,1.352,0.094,0.716
100000,1,1.317,0.085,0.717
100000,1,1.290,0.077,0.717
100000,1,1.337,0.112,0.717
100000,1,1.402,0.086,0.717
100000,1,1.458,0.085,0.719
100000,1,1.487,0.094,0.718
100000,1,1.682,0.255,0.719
