nParts,k,frameMs,editMs,gpuMs
5000,1,0.289,0.018,0.054
5000,1,0.458,0.035,0.055
5000,1,0.467,0.024,0.054
5000,1,0.462,0.021,0.054
5000,1,0.337,0.021,0.054
5000,1,0.274,0.020,0.054
5000,1,0.264,0.019,0.053
5000,1,0.264,0.018,0.054
5000,1,0.266,0.018,0.054
5000,1,0.289,0.018,0.054
5000,1,0.267,0.019,0.054
5000,1,0.549,0.047,0.054
5000,1,0.302,0.021,0.054
5000,1,0.270,0.019,0.054
5000,1,0.265,0.018,0.054
5000,1,0.264,0.019,0.054
5000,1,0.342,0.018,0.054
5000,1,0.338,0.018,0.054
5000,1,0.260,0.019,0.054
5000,1,0.939,0.018,0.055
5000,1,0.330,0.020,0.054
5000,1,0.297,0.022,0.054
5000,1,0.261,0.018,0.054
5000,1,0.260,0.018,0.054
5000,1,0.258,0.017,0.054
5000,1,0.257,0.019,0.054
5000,1,0.302,0.017,0.054
5000,1,0.258,0.018,0.054
5000,1,0.257,0.018,0.054
5000,1,0.258,0.018,0.054
5000,1,0.257,0.018,0.054
5000,1,0.257,0.018,0.054
5000,1,0.259,0.018,0.054
5000,1,0.257,0.018,0.054
5000,1,0.262,0.017,0.054
5000,1,0.262,0.019,0.054
5000,1,0.262,0.018,0.054
5000,1,0.261,0.018,0.054
5000,1,0.346,0.018,0.054
5000,1,0.260,0.018,0.054
5000,1,0.262,0.018,0.053
5000,1,0.271,0.018,0.054
5000,1,0.305,0.019,0.054
5000,1,0.264,0.019,0.054
5000,1,0.262,0.018,0.054
5000,1,0.389,0.018,0.054
5000,1,0.317,0.019,0.054
5000,1,0.363,0.018,0.054
5000,1,0.287,0.022,0.054
5000,1,0.267,0.018,0.054
5000,1,0.269,0.018,0.053
5000,1,0.262,0.019,0.054
5000,1,0.260,0.019,0.054
5000,1,0.260,0.018,0.054
5000,1,0.351,0.022,0.054
5000,1,0.412,0.018,0.054
5000,1,0.404,0.018,0.054
5000,1,0.309,0.018,0.054
5000,1,0.267,0.018,0.054
5000,1,0.259,0.018,0.054
5000,1,0.262,0.018,0.054
5000,1,0.265,0.018,0.054
5000,1,0.259,0.018,0.054
5000,1,0.259,0.017,0.054
5000,1,0.257,0.017,0.054
5000,1,0.260,0.018,0.054
5000,1,0.262,0.020,0.054
5000,1,0.334,0.017,0.054
5000,1,0.264,0.018,0.054
5000,1,0.259,0.018,0.054
5000,1,0.409,0.017,0.054
5000,1,0.335,0.020,0.054
5000,1,0.262,0.018,0.054
5000,1,0.261,0.018,0.054
5000,1,0.253,0.017,0.054
5000,1,0.282,0.018,0.054
5000,1,0.258,0.018,0.054
5000,1,0.252,0.018,0.054
5000,1,0.253,0.018,0.054
5000,1,0.253,0.017,0.054
5000,1,0.253,0.017,0.054
5000,1,0.335,0.022,0.054
5000,1,0.288,0.018,0.054
5000,1,0.289,0.018,0.054
5000,1,0.285,0.017,0.053
5000,1,0.254,0.017,0.054
5000,1,0.254,0.018,0.054
5000,1,0.255,0.018,0.054
5000,1,0.254,0.018,0.054
5000,1,0.253,0.017,0.054
5000,1,0.258,0.017,0.054
5000,1,0.258,0.017,0.054
5000,1,0.252,0.017,0.054
5000,1,0.252,0.018,0.054
5000,1,0.252,0.017,0.054
5000,1,0.259,0.018,0.054
5000,1,2.172,0.017,0.061
5000,1,0.287,0.027,0.054
5000,1,0.264,0.019,0.054
5000,1,0.267,0.018,0.053
5000,1,0.319,0.018,0.054
5000,1,0.263,0.017,0.054
5000,1,0.279,0.019,0.054
5000,1,0.271,0.018,0.054
5000,1,0.271,0.019,0.054
5000,1,0.259,0.018,0.054
5000,1,0.259,0.019,0.054
5000,1,0.258,0.018,0.054
5000,1,0.257,0.017,0.054
5000,1,0.260,0.017,0.054
5000,1,0.265,0.018,0.054
5000,1,0.260,0.018,0.054
5000,1,0.265,0.018,0.054
5000,1,0.258,0.017,0.054
5000,1,0.321,0.018,0.054
5000,1,0.257,0.018,0.054
5000,1,0.257,0.018,0.054
