nParts,k,frameMs,editMs,gpuMs
20000,1,0.508,0.018,0.176
20000,1,0.587,0.031,0.176
20000,1,0.546,0.021,0.176
20000,1,0.409,0.018,0.176
20000,1,0.481,0.023,0.176
20000,1,0.381,0.018,0.176
20000,1,0.499,0.017,0.176
20000,1,0.558,0.022,0.189
20000,1,0.507,0.024,0.176
20000,1,0.502,0.023,0.176
20000,1,0.367,0.019,0.176
20000,1,0.513,0.017,0.177
20000,1,0.504,0.018,0.175
20000,1,0.529,0.021,0.176
20000,1,0.588,0.020,0.176
20000,1,0.467,0.019,0.176
20000,1,0.514,0.020,0.176
20000,1,0.548,0.019,0.176
20000,1,0.570,0.019,0.176
20000,1,1.260,0.019,0.178
20000,1,0.543,0.025,0.176
20000,1,0.416,0.024,0.176
20000,1,0.571,0.018,0.175
20000,1,0.482,0.021,0.176
20000,1,0.491,0.019,0.176
20000,1,0.479,0.019,0.177
20000,1,0.525,0.019,0.176
20000,1,0.406,0.021,0.176
20000,1,0.503,0.021,0.177
20000,1,0.394,0.019,0.177
20000,1,0.500,0.021,0.176
20000,1,0.400,0.019,0.176
20000,1,0.388,0.019,0.176
20000,1,0.565,0.018,0.177
20000,1,0.402,0.018,0.175
20000,1,0.512,0.018,0.176
20000,1,0.380,0.019,0.176
20000,1,0.431,0.017,0.176
20000,1,0.426,0.018,0.176
20000,1,0.437,0.019,0.176
20000,1,0.385,0.018,0.176
20000,1,0.403,0.026,0.176
20000,1,0.392,0.018,0.176
20000,1,0.385,0.018,0.176
20000,1,0.385,0.018,0.176
20000,1,0.387,0.018,0.176
20000,1,0.483,0.017,0.176
20000,1,0.384,0.018,0.176
20000,1,0.500,0.017,0.175
20000,1,0.519,0.020,0.176
20000,1,0.483,0.019,0.176
20000,1,0.513,0.018,0.176
20000,1,0.507,0.018,0.176
20000,1,0.382,0.018,0.176
20000,1,0.422,0.018,0.175
20000,1,0.450,0.024,0.176
20000,1,0.423,0.018,0.176
20000,1,0.425,0.018,0.176
20000,1,0.537,0.018,0.175
20000,1,0.431,0.019,0.176
20000,1,0.570,0.018,0.176
20000,1,0.572,0.019,0.176
20000,1,0.470,0.019,0.176
20000,1,0.557,0.019,0.176
20000,1,0.462,0.019,0.176
20000,1,0.479,0.022,0.176
20000,1,0.408,0.022,0.176
20000,1,0.425,0.019,0.176
20000,1,0.402,0.025,0.176
20000,1,0.549,0.018,0.176
20000,1,0.465,0.019,0.176
20000,1,0.579,0.019,0.175
20000,1,0.509,0.019,0.176
20000,1,0.579,0.019,0.176
20000,1,0.583,0.019,0.176
20000,1,0.562,0.019,0.176
20000,1,0.540,0.020,0.175
20000,1,0.480,0.022,0.176
20000,1,0.565,0.021,0.176
20000,1,0.484,0.020,0.176
20000,1,0.560,0.020,0.176
20000,1,0.546,0.021,0.176
20000,1,0.493,0.020,0.176
20000,1,0.455,0.019,0.176
20000,1,0.454,0.019,0.176
20000,1,0.453,0.019,0.176
20000,1,0.661,0.018,0.177
20000,1,0.494,0.020,0.175
20000,1,0.502,0.020,0.176
20000,1,0.456,0.019,0.176
20000,1,0.455,0.019,0.176
20000,1,0.451,0.019,0.176
20000,1,0.456,0.019,0.176
20000,1,0.451,0.018,0.176
20000,1,0.516,0.018,0.176
20000,1,0.493,0.019,0.176
20000,1,2.462,0.028,0.182
20000,1,0.534,0.033,0.176
20000,1,0.486,0.022,0.176
20000,1,0.465,0.021,0.176
20000,1,0.436,0.021,0.175
20000,1,0.556,0.021,0.176
20000,1,0.523,0.020,0.176
20000,1,0.528,0.019,0.176
20000,1,0.504,0.018,0.176
20000,1,0.420,0.018,0.176
20000,1,0.541,0.019,0.176
20000,1,0.505,0.020,0.176
20000,1,0.575,0.021,0.176
20000,1,0.508,0.020,0.176
20000,1,0.489,0.019,0.176
20000,1,0.462,0.026,0.176
20000,1,0.456,0.019,0.176
20000,1,0.451,0.018,0.176
20000,1,0.485,0.019,0.176
20000,1,0.502,0.018,0.175
20000,1,0.544,0.020,0.176
20000,1,0.526,0.019,0.176
20000,1,0.456,0.019,0.176
20000,1,0.453,0.019,0.176
20000,1,0.450,0.018,0.176
20000,1,0.448,0.018,0.176
20000,1,0.485,0.018,0.176
20000,1,0.458,0.018,0.176
20000,1,0.450,0.019,0.176
20000,1,0.552,0.021,0.176
20000,1,0.522,0.021,0.176
20000,1,0.479,0.018,0.176
20000,1,0.421,0.019,0.176
20000,1,0.448,0.019,0.176
20000,1,0.531,0.019,0.176
20000,1,0.384,0.018,0.175
20000,1,0.487,0.024,0.176
20000,1,0.472,0.018,0.176
20000,1,0.467,0.021,0.176
20000,1,0.414,0.020,0.176
20000,1,0.455,0.018,0.176
20000,1,0.459,0.018,0.176
20000,1,0.382,0.018,0.176
20000,1,0.507,0.020,0.176
20000,1,0.462,0.019,0.176
20000,1,0.537,0.020,0.176
20000,1,0.430,0.019,0.176
20000,1,0.443,0.019,0.176
20000,1,0.469,0.020,0.176
20000,1,0.447,0.018,0.176
20000,1,0.415,0.018,0.176
20000,1,0.460,0.017,0.176
20000,1,0.489,0.019,0.176
20000,1,0.490,0.018,0.176
20000,1,0.508,0.018,0.176
20000,1,0.528,0.019,0.176
20000,1,0.516,0.019,0.176
20000,1,0.500,0.020,0.176
20000,1,0.466,0.019,0.176
20000,1,0.486,0.019,0.176
20000,1,0.457,0.018,0.176
20000,1,0.545,0.018,0.176
20000,1,0.502,0.019,0.176
20000,1,0.505,0.020,0.176
20000,1,0.500,0.020,0.176
20000,1,0.459,0.020,0.177
20000,1,0.456,0.019,0.176
20000,1,0.553,0.019,0.176
20000,1,0.512,0.020,0.176
20000,1,0.488,0.020,0.177
20000,1,0.510,0.020,0.176
20000,1,0.542,0.022,0.176
20000,1,0.523,0.019,0.176
20000,1,0.470,0.019,0.176
20000,1,0.474,0.019,0.176
20000,1,0.583,0.018,0.176
20000,1,0.513,0.020,0.176
20000,1,0.473,0.018,0.175
20000,1,0.584,0.018,0.176
20000,1,0.504,0.020,0.175
20000,1,0.489,0.019,0.176
20000,1,0.520,0.020,0.176
